node,adap_betweenness,adap_degree,betweenness,degree,random,seamless_mavg
84,0.7915573770491803,0.8321516393442623,0.6905737704918034,0.6639344262295083,0.4369672131147541,0.8120502049180329
85,0.7880532786885246,0.8348360655737704,0.48565573770491804,0.7540983606557378,0.5083811475409836,0.6820061475409838
86,0.1987704918032787,0.8342213114754099,0.6495901639344263,0.8217213114754098,0.4677868852459017,0.8117827868852461
87,0.7962090163934427,0.8220286885245902,0.7602459016393444,0.7704918032786886,0.46563524590163935,0.772172131147541
88,0.46311475409836067,0.45555327868852463,0.5819672131147541,0.5922131147540984,0.5590368852459017,0.5469077868852458
89,0.3975409836065574,0.29366803278688525,0.36885245901639346,0.23975409836065575,0.49258196721311476,0.32118852459016395
90,0.38729508196721313,0.3664754098360656,0.3073770491803279,0.3073770491803279,0.5107991803278689,0.35063012295081974
91,0.22745901639344263,0.13264344262295083,0.17418032786885246,0.12295081967213116,0.4898360655737705,0.1425399590163935
92,0.7924180327868853,0.7381762295081968,0.8606557377049181,0.8811475409836066,0.506188524590164,0.7521813524590164
93,0.2602459016393443,0.2337909836065574,0.2602459016393443,0.21516393442622953,0.4701434426229509,0.22618032786885248
94,0.7950614754098361,0.7169672131147541,0.8524590163934427,0.8237704918032788,0.5070901639344263,0.7319918032786885
95,0.4364754098360656,0.3738934426229509,0.32172131147540983,0.3811475409836066,0.47012295081967215,0.3758770491803279
96,0.2561475409836066,0.18313524590163938,0.2725409836065574,0.125,0.5208401639344262,0.19349590163934424
97,0.27049180327868855,0.18475409836065573,0.21106557377049182,0.2418032786885246,0.5053073770491804,0.19524897540983605
98,0.05122950819672131,0.019528688524590165,0.034836065573770496,0.018442622950819672,0.48211065573770495,0.02036168032786886
99,0.13934426229508198,0.06252049180327869,0.11475409836065574,0.059426229508196725,0.5126434426229508,0.07927254098360655
100,0.6628688524590165,0.6557991803278689,0.4979508196721312,0.3586065573770492,0.5434426229508197,0.6802049180327869
101,0.49688524590163935,0.45756147540983605,0.6659836065573771,0.6516393442622951,0.506188524590164,0.46195901639344267
102,0.7947131147540983,0.6623155737704918,0.7950819672131147,0.8831967213114754,0.48024590163934433,0.676611680327869
103,0.79625,0.8214754098360656,0.5881147540983607,0.7725409836065574,0.49700819672131147,0.827826844262295
104,0.4754098360655738,0.4933196721311476,0.5409836065573771,0.6086065573770492,0.4763729508196722,0.4450768442622951
