label,protocol,m,stochastic_id,AUC_S1,AUC_S2,p_LCC_0.5,p_LCC_0.25,p_LCC_0.1,p_LCC_0.05,max_S2_over_N,p_at_max_S2
US Power Grid — San Francisco,adap_betweenness,,1,0.040466392318244136,0.030617283950617254,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,2,0.038710562414266084,0.029574759945130286,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,3,0.03953360768175579,0.030013717421124797,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,4,0.03947873799725648,0.03034293552812068,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,5,0.04019204389574757,0.029958847736625483,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,6,0.03986282578875168,0.03083676268861451,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,7,0.04035665294924551,0.030288065843621367,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,8,0.04002743484224962,0.030233196159122053,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,9,0.040082304526748935,0.030781893004115195,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,10,0.03964334705075442,0.03017832647462274,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,11,0.04035665294924551,0.03072702331961588,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,12,0.03986282578875168,0.030233196159122053,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,13,0.04052126200274345,0.03017832647462274,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,14,0.03931412894375854,0.029739368998628227,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,15,0.04013717421124825,0.030946502057613137,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
US Power Grid — San Francisco,adap_betweenness,,16,0.04013717421124825,0.03072702331961588,0.008856682769726239,0.04153439153439149,0.06296296296296289,0.1277777777777777,0.362962962962963,0.0074074074074074
