label,protocol,m,mean_AUC_S1,sd_AUC_S1,sem_AUC_S1,mean_AUC_S2,sd_AUC_S2,sem_AUC_S2,mean_p_LCC_0_5,sd_p_LCC_0_5,mean_p_LCC_0_25,sd_p_LCC_0_25,mean_p_LCC_0_1,sd_p_LCC_0_1,mean_p_LCC_0_05,sd_p_LCC_0_05,mean_max_S2_over_N,sd_max_S2_over_N,mean_p_at_max_S2,sd_p_at_max_S2,n
US Power Grid — San Francisco,seamless,8.0,0.0583401920438957,0.005015831055210332,0.0005015831055210331,0.030979972565157724,0.002719188481641686,0.0002719188481641687,0.026865721769605236,0.00842705842163695,0.05341108079684618,0.013438256246976678,0.1275673528390031,0.020343649487050496,0.19602098765432094,0.02912912419684929,0.26088888888888884,0.05547773574485419,0.021185185185185165,0.010634235938341955,100
US Power Grid — San Francisco,seamless,9.0,0.05721920438957471,0.005124007551529221,0.0005124007551529221,0.030339094650205737,0.0025951767134971488,0.0002595176713497149,0.02735464419981362,0.008075135372672114,0.05037914534311327,0.011725620232475009,0.12330245777884663,0.023041006103033782,0.18841234567901227,0.02928393288693874,0.2561481481481481,0.048306797818109634,0.01999999999999998,0.010814087066618084,100
US Power Grid — San Francisco,seamless,10.0,0.05800768175582986,0.004815191248547957,0.00048151912485479574,0.03046035665294922,0.002779900144596181,0.000277990014459618,0.02789564301485202,0.007336993400496111,0.049629357706005496,0.010140186747894353,0.12784042809042806,0.023435458355369223,0.18819766313932973,0.02903060076097271,0.24970370370370368,0.05446664483458855,0.021333333333333312,0.01206321077338157,100
US Power Grid — San Francisco,seamless,11.0,0.05641810699588473,0.004542640875511093,0.0004542640875511094,0.030454320987654295,0.0023471968288792467,0.00023471968288792466,0.02578027542335962,0.006012656691940251,0.047033469423946705,0.01092767514191895,0.12414506506867613,0.020132918196044045,0.18842208994708987,0.02941883044159261,0.2528888888888889,0.046241508921429524,0.020296296296296274,0.008060955786312475,100
US Power Grid — San Francisco,seamless,12.0,0.05686639231824413,0.0038189378052716164,0.0003818937805271616,0.030099314128943733,0.002458110399958474,0.0002458110399958473,0.026215582849597966,0.006540590973179718,0.04698017790000006,0.010089683665005034,0.12747862086473194,0.01721656923113611,0.18635873015873008,0.025705961986577923,0.24977777777777774,0.04792552637088129,0.021481481481481463,0.010015852533029442,100
US Power Grid — San Francisco,seamless,13.0,0.05575418381344303,0.003790457843577037,0.0003790457843577037,0.030412620027434816,0.002492907298205725,0.00024929072982057235,0.026261299332105706,0.0066687097590624215,0.0448285758913039,0.007581330876182159,0.12354667783499479,0.02071545363071955,0.17885952380952375,0.022228505085203756,0.2507407407407407,0.041106409170858754,0.01925925925925924,0.00829009441643967,100
US Power Grid — San Francisco,seamless,14.0,0.05554897119341559,0.0036923297128759296,0.0003692329712875929,0.03031330589849106,0.002347623893696257,0.0002347623893696258,0.025706584493667913,0.005854683512933014,0.043331492527073995,0.007126236311042108,0.12400906418684193,0.01854081499554236,0.17694986772486765,0.023701446080246085,0.24614814814814812,0.03719167120591277,0.021481481481481463,0.007913850758161247,100
US Power Grid — San Francisco,seamless,15.0,0.05555336076817554,0.0035911077673824033,0.00035911077673824035,0.029996159122085024,0.0022158702522933997,0.0002215870252293399,0.025930345541293295,0.006356243161728664,0.0440945266809251,0.007560486996203596,0.12310380057185609,0.017819446940834767,0.17690410052910047,0.023216327468874247,0.2484444444444444,0.04193462080294644,0.022222222222222202,0.00855333732132778,100
US Power Grid — San Francisco,seamless,16.0,0.05547270233196155,0.0033448421092501764,0.0003344842109250176,0.0300702331961591,0.002069903923515596,0.0002069903923515596,0.02623814399384726,0.0056105210798285355,0.042871476835901284,0.007237595675745013,0.12302290898402006,0.017280745063749162,0.17678769841269834,0.02182259748017456,0.2487407407407407,0.04797291777318163,0.021777777777777754,0.008210825831382529,100
US Power Grid — San Francisco,seamless,17.0,0.05520109739368994,0.0029102772067468993,0.00029102772067468986,0.03019423868312755,0.0018168829899345318,0.0001816882989934532,0.02611543318777524,0.004885321024249315,0.042341639593247084,0.0066911799621101565,0.1226360549943883,0.015964663707591937,0.18086521164021158,0.02661687697690166,0.2464444444444444,0.031123133800090685,0.020740740740740716,0.00640419421669454,100
US Power Grid — San Francisco,seamless,18.0,0.05585898491083672,0.0033299707236839294,0.00033299707236839304,0.0300142661179698,0.0018601575095106284,0.00018601575095106285,0.02642368187909121,0.0053007920642128056,0.04396646686026471,0.008130982124119838,0.1215501676821121,0.01715046190309247,0.1790363756613756,0.021447426762373652,0.24481481481481476,0.03856015189344836,0.021481481481481463,0.008189197013223203,100
US Power Grid — San Francisco,seamless,19.0,0.05467489711934152,0.002382571937239007,0.0002382571937239009,0.030312208504801076,0.0017527671393370368,0.0001752767139337037,0.025349645568127525,0.004244879200500024,0.04081385423147871,0.00494906798209655,0.12246627403097989,0.017155972963299335,0.17515198412698404,0.018405604275382594,0.2404444444444444,0.022932168628002094,0.020592592592592572,0.00628010064656786,100
