label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid — San Francisco,adap_betweenness,,35,0.2592592592592592,0.022222222222222195,0.0,3.486925384749193e-19,0.022222222222222195,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,36,0.2666666666666666,0.022222222222222195,0.0,3.486925384749193e-19,0.022222222222222195,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,37,0.2740740740740741,0.022222222222222195,0.0,3.486925384749193e-19,0.022222222222222195,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,38,0.2814814814814815,0.022222222222222195,0.0,3.486925384749193e-19,0.022222222222222195,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,39,0.2888888888888889,0.022222222222222195,0.0,3.486925384749193e-19,0.022222222222222195,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,40,0.2962962962962963,0.022222222222222195,0.0,3.486925384749193e-19,0.018814814814814795,0.0037104315997187596,0.0003710431599718759,100
US Power Grid — San Francisco,adap_betweenness,,41,0.3037037037037037,0.018814814814814795,0.0037104315997187596,0.0003710431599718759,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,42,0.3111111111111111,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,43,0.3185185185185185,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,44,0.3259259259259259,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,45,0.3333333333333333,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,46,0.3407407407407407,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,47,0.3481481481481481,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,48,0.3555555555555555,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,49,0.362962962962963,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,50,0.3703703703703704,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,51,0.3777777777777777,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,52,0.3851851851851852,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,53,0.3925925925925926,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,54,0.4,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,55,0.4074074074074074,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,56,0.4148148148148148,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,57,0.4222222222222222,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,58,0.4296296296296296,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
