seamless_id,original_id,lat,lon
149,ERI,42.08308333,-80.17394444
150,ESC,45.72267416,-87.09371583
151,EUG,44.12458333,-123.21197222
152,EVV,38.04080416,-87.52849361
153,EWB,41.67656611,-70.95783611
154,EWN,35.07285444,-77.04301972
155,EWR,40.69248055,-74.16868777
156,EYW,24.55611972,-81.75995583
157,FAI,64.81535555,-147.85666666
158,FAR,46.92063888,-96.81575
159,FAT,36.77655555,-119.71883333
160,FAY,34.99121111,-78.88027416
161,FLG,35.14031583,-111.66924138
162,FLL,26.07166666,-80.14969444
163,FLO,34.18536333,-79.72388305
164,FMN,36.74125111,-108.22994166
165,FNL,40.45181583,-105.01132555
166,FNT,42.96546388,-83.74473805
167,FOD,42.55119444,-94.19183333
168,FOE,38.95094916,-95.66361361
169,FPR,27.49747222,-80.37263888
170,FRG,40.72927416,-73.41342083
171,FSD,43.58201805,-96.74192527
172,FSM,35.33664694,-94.36610888
173,FTW,32.81977027,-97.36245
174,FWA,40.97847222,-85.19516666
175,FYV,36.00509555,-94.17006333
176,GCC,44.34890805,-105.5393675
177,GCK,37.92752777,-100.72441666
178,GCN,35.95236111,-112.14697222
179,GEG,47.61902777,-117.53522222
180,GFK,47.94786833,-97.17569166
181,GFL,43.34122222,-73.61030555
182,GGG,32.384,-94.7115
183,GJT,39.12149916,-108.52548555
184,GNV,29.69005555,-82.27177777
185,GON,41.33005555,-72.04513888
186,GPT,30.40726916,-89.07009583
187,GRB,44.48463361,-88.12971333
188,GRI,40.9675425,-98.30963888
189,GRK,31.06725,-97.82891666
190,GRR,42.88083333,-85.52280555
191,GSO,36.10132666,-79.94112277
192,GSP,34.89567111,-82.21885944
193,GST,58.42527777,-135.70741666
194,GTF,47.48229927,-111.37027941
195,GTR,33.44827777,-88.59138888
196,GUC,38.53433333,-106.93175
197,GUM,13.48395194,144.79712944
198,GYY,41.61725,-87.41452777
199,HDN,40.48119444,-107.21766666
200,HGR,39.7085,-77.7265
201,HIB,47.386575,-92.83897805
202,HKY,35.74114555,-81.38955055
203,HLN,46.60672222,-111.98327777
204,HNL,21.31782472,-157.92025027
205,HOB,32.68734944,-103.21752861
206,HOM,59.64554861,-151.47659472
207,HOT,34.47802777,-93.09622222
208,HOU,29.64579983,-95.27723158
209,HPN,41.06695305,-73.70756611
210,HRL,26.22655972,-97.65531111
211,HSV,34.63719694,-86.77505416
212,HTS,38.3685078,-82.56036022
213,HUF,39.45063194,-87.30699
214,HVN,41.26372472,-72.88772916
215,HYA,41.66933722,-70.28035916
216,HYS,38.84222222,-99.27316666
217,IAD,38.94745638,-77.45992861
218,IAG,43.10755736,-78.94584666
219,IAH,29.98443527,-95.3414425
220,ICT,37.6499525,-97.43304277
221,IDA,43.51367333,-112.07082027
222,IFP,35.15461444,-114.55933222
223,ILG,39.67870972,-75.606635
224,ILM,34.27113888,-77.90288888
225,ILN,39.42791666,-83.79211111
226,IMT,45.81835638,-88.11454444
227,IND,39.71730555,-86.29463888
228,INL,48.56558777,-93.40217916
229,INT,36.1337138,-80.22198772
230,IPL,32.83422222,-115.57875
231,IPT,41.24166666,-76.92180555
232,IRK,40.09347222,-92.54491666
233,ISO,35.33143277,-77.60883
234,ISP,40.79613569,-73.10066505
235,ITH,42.49136111,-76.45872222
236,ITO,19.720263,-155.04847013
237,IWD,46.52748138,-90.13139444
238,JAC,43.60733722,-110.73774888
239,JAN,32.31116666,-90.07588888
240,JAX,30.49404555,-81.68784666
241,JFK,40.63992805,-73.77869222
242,JHW,42.15339444,-79.25802277
243,JLN,37.15316722,-94.4988075
244,JMS,46.92972222,-98.67819444
245,JNU,58.3547118,-134.57847052
246,JST,40.31555555,-78.83466666
247,JVL,42.62025277,-89.04156694
248,KOA,19.7442525,-156.04514333
249,KTN,55.35408333,-131.71122222
250,LAF,40.41230555,-86.93688888
251,LAL,27.98763888,-82.019
252,LAN,42.7786475,-84.58620555
253,LAR,41.31205722,-105.67498555
254,LAS,36.08004388,-115.15223472
255,LAW,34.56771444,-98.41663666
256,LAX,33.94249638,-118.40804861
