seamless_id,original_id,lat,lon
297,NLD_32,51.420289,5.5502017
298,NLD_326,51.919502,4.547672700000001
299,NLD_327,51.95720840000001,4.5493737
300,NLD_330,51.9514234,4.551878899999999
301,NLD_334,51.85528849999999,4.5526538
302,NLD_335,51.96320929999998,4.5531639
303,NLD_34,51.3853329,5.5694204
304,NLD_340,51.94522400000001,4.554605899999999
305,NLD_344,51.9410889,4.5564294
306,NLD_347,51.921514599999995,4.5579023
307,NLD_356,51.88035959999999,4.5310527
308,NLD_358,51.8868946,4.4883271
309,NLD_360,51.8938466,4.519816099999999
310,NLD_362,51.897193499999986,4.4947569000000005
311,NLD_366,51.90358820000001,4.4967671000000005
312,NLD_367,51.90484529999999,4.5096765
313,NLD_37,51.4624418,5.608669600000001
314,NLD_371,51.9077135,4.4925598
315,NLD_378,51.8745947,4.4776683
316,NLD_383,51.91316909999998,4.4327107
317,NLD_384,51.9099682,4.445691899999999
318,NLD_385,51.9305871,4.4580891000000005
319,NLD_387,51.9094712,4.4582888
320,NLD_389,51.955893400000015,4.4621931
321,NLD_390,51.94869550000001,4.4644824000000005
322,NLD_393,51.9255318,4.4686821000000005
323,NLD_4,51.4227458,4.1625715
324,NLD_40,51.4681099,5.6312015
325,NLD_403,51.9163496,4.473724399999999
326,NLD_412,51.91222740000001,4.4661327
327,NLD_42,51.47556649999999,5.6616713999999995
328,NLD_425,52.00536120000001,4.4457505
329,NLD_426,51.9900716,4.454331
330,NLD_428,51.9753996,4.4608061
331,NLD_431,52.0554333,4.4698897
332,NLD_433,52.0627549,4.4705639
333,NLD_439,52.047556199999995,4.476916
334,NLD_445,52.0205662,4.4369745
335,NLD_45,51.248742699999994,5.7012032
336,NLD_452,51.986857400000005,4.1056731
337,NLD_454,51.97666799999999,4.127506100000001
338,NLD_456,52.054005499999995,4.3083288
339,NLD_46,51.4706226,5.70137
340,NLD_460,52.0754813,4.3091195
341,NLD_465,52.03739770000001,4.321949099999999
342,NLD_469,52.070137200000005,4.3222758
343,NLD_479,52.007230699999994,4.3564642000000005
344,NLD_48,51.4562278,5.787898399999999
345,NLD_483,52.0666421,4.3592423
346,NLD_484,51.99106389999999,4.3645046999999995
347,NLD_488,52.0906809,4.369142
348,NLD_492,52.0775688,4.382029
349,NLD_494,52.0558168,4.390848
350,NLD_495,52.06987969999997,4.392994
351,NLD_496,52.06487430000001,4.4002639000000014
352,NLD_497,52.0474147,4.4147577
353,NLD_498,52.0823292,4.3653147
354,NLD_519,52.0173047,4.705265300000001
355,NLD_522,52.0272134,4.649035899999999
356,NLD_524,52.04405830000002,4.6499035000000015
357,NLD_527,52.0552029,4.6484442
358,NLD_529,52.067341000000006,4.6462703
359,NLD_531,52.07706389999999,4.6466297
360,NLD_532,52.12472890000001,4.657095500000001
361,NLD_535,52.2587132,4.6451912
362,NLD_544,52.0340078,5.168134500000001
363,NLD_545,52.17807929999999,5.1793156
364,NLD_546,52.2172896,5.18742
365,NLD_547,52.0632104,5.1957958
366,NLD_549,52.1302537,5.204637
367,NLD_55,51.9684865,6.7142993
368,NLD_551,52.1401268,5.2420381
369,NLD_553,52.065317699999994,5.2601996
370,NLD_557,52.208087500000005,5.2817232
371,NLD_559,52.18385660000002,5.299911099999999
372,NLD_56,51.50977330000001,5.3890772
373,NLD_560,52.1652242,5.3028427
374,NLD_561,52.1732857,5.3100414
375,NLD_563,52.376736,5.244704499999998
376,NLD_564,52.265895100000016,5.1628737000000005
377,NLD_565,52.375273500000006,5.2193265
378,NLD_567,52.01692610000001,5.179332
379,NLD_570,52.22653420000001,5.1812974
380,NLD_575,52.2809532,5.1571948
381,NLD_576,52.3942063,5.278021999999999
382,NLD_578,52.6950408,5.2360674000000005
383,NLD_58,51.5842378,5.318901999999999
384,NLD_582,52.699560000000005,5.287993
385,NLD_584,52.403167499999995,5.3003838000000005
386,NLD_585,52.2378723,5.1740114
