label,protocol,m,stochastic_id,AUC_S1,AUC_S2,p_LCC_0.5,p_LCC_0.25,p_LCC_0.1,p_LCC_0.05,max_S2_over_N,p_at_max_S2
US Power Grid,adap_degree,,1,0.0263981806096544,0.0022354128408850027,0.02414313206048766,0.033557503278866925,0.04216863707433973,0.051037269849826566,0.1158567134268537,0.0340959697172122
US Power Grid,adap_degree,,2,0.027250335821882462,0.0019930496817752736,0.02506214453726725,0.03723579533234176,0.04227829716748724,0.049875733583848995,0.084502338009352,0.0204575818303273
US Power Grid,adap_degree,,3,0.0259920050630343,0.002420889731849943,0.023944177060861216,0.032792732704673075,0.03648525120416264,0.04650408320247994,0.1072700957470496,0.0331217991538632
US Power Grid,adap_degree,,4,0.02664179103679781,0.0024491566215262676,0.02485922759464296,0.03452783973023718,0.042095071196923406,0.05011793299861368,0.108731351592073,0.0350701402805611
US Power Grid,adap_degree,,5,0.027348869996543165,0.002008071127224375,0.025187163551938997,0.035623737207474464,0.043150628742865786,0.05144586124067203,0.0908483633934535,0.0185092407036294
US Power Grid,adap_degree,,6,0.026887557068477678,0.0019132787566647003,0.02568888339633649,0.0351123001226041,0.042635411547519826,0.05049218807986339,0.0822617457136495,0.0204575818303273
US Power Grid,adap_degree,,7,0.026671861042218477,0.0020735798135150378,0.024945752818197938,0.03296403873874597,0.04079965450780542,0.0527907887561874,0.08375083500334,0.0194834112669784
US Power Grid,adap_degree,,8,0.02652458851341561,0.002056972168501367,0.02429366249346801,0.03457417860234955,0.041599068808879806,0.053658308804568955,0.0830132487196615,0.0194834112669784
US Power Grid,adap_degree,,9,0.026241634914166343,0.0022843409966844647,0.02463138838062598,0.0341085709284794,0.03785592901256707,0.05421654119048906,0.0826653306613226,0.0194834112669784
US Power Grid,adap_degree,,10,0.026793727263465746,0.0018651369220169078,0.025804703503056296,0.03465314158673997,0.03967482076030778,0.05054319472643633,0.0839595858383433,0.0204575818303273
US Power Grid,adap_degree,,11,0.026621034869846023,0.0020469126806645175,0.024980934927079704,0.033693902128595535,0.04292006952974041,0.05023666566401155,0.088106769093743,0.0185092407036294
US Power Grid,adap_degree,,12,0.02629587751637018,0.002147805818780226,0.024875349248488537,0.033692818394387106,0.03602132845973283,0.05756663477104349,0.096192384769539,0.0175350701402805
US Power Grid,adap_degree,,13,0.026667414260533175,0.002240523928370846,0.025673194300342185,0.033445175274476976,0.038898365902467334,0.05287117444766063,0.0949955466488532,0.0185092407036294
US Power Grid,adap_degree,,14,0.02664757998734543,0.0021550996253250094,0.02534674325593672,0.032675429979325626,0.04257843832234151,0.05068101300263025,0.0912797817857938,0.0185092407036294
US Power Grid,adap_degree,,15,0.02700230572757623,0.0019701650248094933,0.025604484406993037,0.0340550671078178,0.042516764381964445,0.04825692767982527,0.0837230015586729,0.0204575818303273
US Power Grid,adap_degree,,16,0.02608022216189468,0.0018434046322561588,0.024668049549391176,0.03294378806698619,0.03706979365075211,0.053280635344763544,0.0950233800935203,0.03604431084391
US Power Grid,adap_degree,,17,0.025799017449344812,0.002395510538816801,0.025450969264526148,0.032566973535002236,0.03741415773298915,0.04804119747153114,0.1013554887552883,0.0350701402805611
US Power Grid,adap_degree,,18,0.026931102991566595,0.0019014432676059826,0.024979199737587467,0.03580157731483635,0.04199968588403509,0.04959015252727675,0.0858940102427076,0.0194834112669784
US Power Grid,adap_degree,,19,0.025973919676545942,0.002185617020366461,0.023808177313463703,0.03351716770207911,0.03868680167224305,0.05465299156997271,0.1136717880204854,0.0185092407036294
US Power Grid,adap_degree,,20,0.027013137979303516,0.001964552318657938,0.02472928646460219,0.03377830540307666,0.043708511743598445,0.04638306346652611,0.0830828323313293,0.0194834112669784
US Power Grid,adap_degree,,21,0.026172181064856102,0.002105358033851403,0.02466994467133986,0.03317014953108824,0.03896593171828816,0.048317691521640616,0.0830828323313293,0.0194834112669784
US Power Grid,adap_degree,,22,0.026553817968639672,0.002109953945410288,0.02571327053820074,0.03445434542817169,0.041404702039351565,0.04546718063529666,0.1146459585838343,0.0350701402805611
US Power Grid,adap_degree,,23,0.026625712124972317,0.00199456809503367,0.02447384789539158,0.036200776786347325,0.03865183758709959,0.05170103502611886,0.0837647517256735,0.0194834112669784
US Power Grid,adap_degree,,24,0.026669014017358984,0.0020259124830104922,0.02512595880113805,0.034140551152145704,0.04118223963532553,0.04767719696996847,0.085128590514362,0.0194834112669784
US Power Grid,adap_degree,,25,0.026806688005207018,0.0019499782628296103,0.024281704390904456,0.03625186409746623,0.042427712567993034,0.04694229079791929,0.0806752393676241,0.0204575818303273
US Power Grid,adap_degree,,26,0.026881863018758705,0.0021091947387810936,0.02541799412644309,0.038220903266461395,0.04302820860839425,0.0488604310910213,0.0923931195724783,0.0185092407036294
US Power Grid,adap_degree,,27,0.026556759894327802,0.0019377496131950537,0.024151113880878268,0.03447769799438653,0.04064815820024623,0.05463964103918426,0.0839735025606769,0.0194834112669784
US Power Grid,adap_degree,,28,0.026705767752568832,0.002451407126891395,0.026018609724156372,0.03348164583134518,0.043422074739087005,0.0520813270905151,0.1104152749944333,0.0340959697172122
US Power Grid,adap_degree,,29,0.02715544855049414,0.001853043844994708,0.02447985401697704,0.03632613936066771,0.04342376938885741,0.053625777050206914,0.0870630149187263,0.0194834112669784
US Power Grid,adap_degree,,30,0.026751957341598697,0.0022722614769235022,0.024118727299281936,0.03380463661470699,0.04085912012165278,0.04837191489528418,0.0960532175462035,0.0185092407036294
US Power Grid,adap_degree,,31,0.026173387661106072,0.0023758525100251097,0.023694302954878843,0.03408490797728015,0.04054405638952059,0.04851723649318836,0.0958027165441995,0.0175350701402805
US Power Grid,adap_degree,,32,0.026595316745281993,0.0021293679434997437,0.025259410144044255,0.03453038967830934,0.0378874248653153,0.050882146236918196,0.0951486305945223,0.0185092407036294
US Power Grid,adap_degree,,33,0.027466696153942205,0.0019535980515795305,0.02597128459745338,0.03617279223708881,0.04324381291119641,0.05265391894900885,0.0846136717880204,0.0194834112669784
US Power Grid,adap_degree,,34,0.02592652349126611,0.002124324642320078,0.0245767665186592,0.03247960458220309,0.0415158032942322,0.048701691882790915,0.0862697617457136,0.0194834112669784
US Power Grid,adap_degree,,35,0.026889251726132133,0.002189507954341085,0.02517631751002889,0.03509914360731579,0.03947517833939729,0.05097242021270485,0.093812625250501,0.0389668225339568
US Power Grid,adap_degree,,36,0.02679311718671014,0.002340874776037129,0.02574067511717198,0.03455388113337155,0.03888546678185607,0.05488783346262414,0.1115981963927855,0.0350701402805611
US Power Grid,adap_degree,,37,0.02610496416364974,0.0022883946177939245,0.024884034152571215,0.03338199696884803,0.036765906721463466,0.050714597920119925,0.1065185927410376,0.0350701402805611
US Power Grid,adap_degree,,38,0.02647164740829039,0.0020953934468431984,0.02561957765928269,0.03221521458653611,0.04061988112638915,0.04661508247348232,0.0862697617457136,0.0194834112669784
US Power Grid,adap_degree,,39,0.026395794531676925,0.002255667389171062,0.02572713364489221,0.034362199844353375,0.03771590154111286,0.05249043190892225,0.11083277666444,0.0350701402805611
US Power Grid,adap_degree,,40,0.02584397332760223,0.002386372944743975,0.02485541681035556,0.032240484861793435,0.03971288504801372,0.048655044293379766,0.0954965486528612,0.0175350701402805
US Power Grid,adap_degree,,41,0.027081127644400307,0.00206257131739169,0.025407793907598373,0.03394100308782834,0.04380874221952836,0.05299657398986574,0.0849337564016922,0.0194834112669784
US Power Grid,adap_degree,,42,0.02725574516911548,0.002183285171433925,0.02586828529132295,0.03388618032084066,0.04303047969557289,0.05252426148593474,0.0909318637274549,0.0194834112669784
US Power Grid,adap_degree,,43,0.026731946824014887,0.0021085575475030165,0.02570103082457742,0.03615152468822041,0.039434923758254456,0.049132814065457116,0.1034290803829882,0.0370184814072589
US Power Grid,adap_degree,,44,0.026813900468184385,0.00205683659588901,0.025510980319363056,0.03310687453520465,0.041484343340984824,0.05660819690062378,0.0827905811623246,0.0194834112669784
US Power Grid,adap_degree,,45,0.026913519223743947,0.0021489853005077306,0.025277967412235928,0.03480457181949311,0.04174715797962285,0.05090317345587833,0.0876753507014028,0.0185092407036294
US Power Grid,adap_degree,,46,0.02598956475601188,0.0021230773742864023,0.02362915001410377,0.03240247955329301,0.03880407177203278,0.04996194326285022,0.0860610109107103,0.0185092407036294
US Power Grid,adap_degree,,47,0.02686303198290238,0.0019967643713538455,0.025155077463641942,0.03353279007657936,0.042237025516196944,0.05021437432688501,0.0894010242707637,0.0185092407036294
US Power Grid,adap_degree,,48,0.026170472849940403,0.0021562519925300387,0.025413128316533355,0.03322031511623631,0.04156462799841429,0.054627835509134505,0.0856574259630371,0.0185092407036294
US Power Grid,adap_degree,,49,0.026819336929939885,0.00205958871991985,0.024922865162312655,0.0348449947456864,0.041174298549885364,0.05077034410701741,0.0851981741260298,0.0194834112669784
US Power Grid,adap_degree,,50,0.02559742097477068,0.002413473909954038,0.02549701634297508,0.03170505714370753,0.035507610445557364,0.050483098328789625,0.1164551324871966,0.0321476285905143
US Power Grid,adap_degree,,51,0.02562568786444702,0.0025008097868341023,0.02369354092800981,0.03337870693962444,0.03894246826987307,0.0489793435585588,0.114938209752839,0.0165608995769316
US Power Grid,adap_degree,,52,0.026848173224588108,0.0020226587403139357,0.025006073640283843,0.03430076693791622,0.041730122766262145,0.05106452220680667,0.0916833667334669,0.0185092407036294
US Power Grid,adap_degree,,53,0.02700375635452845,0.00201886270716795,0.025137673921327784,0.03416274063455949,0.04379286350478734,0.04869389708864285,0.0834864172790024,0.0204575818303273
US Power Grid,adap_degree,,54,0.026318626600723597,0.001935512665091172,0.025471713836953815,0.03262260658985267,0.037875441010396096,0.04914789897254825,0.0922539523491427,0.0194834112669784
US Power Grid,adap_degree,,55,0.026250880966329045,0.0023065884623721727,0.023860617031414542,0.03301644190863896,0.04071875743077073,0.0510635358017622,0.0914189490091293,0.0185092407036294
US Power Grid,adap_degree,,56,0.026986308159318167,0.001993171697126393,0.024836435516401995,0.033589855736050674,0.04218902969457087,0.054264947006312056,0.0833333333333333,0.0204575818303273
US Power Grid,adap_degree,,57,0.026455744740860966,0.002038330934302347,0.024449968534103708,0.036258454324819986,0.037932181830878944,0.04717127238088489,0.0869099309730572,0.0194834112669784
US Power Grid,adap_degree,,58,0.026560366125816488,0.0021624069891310223,0.024524711154026314,0.03273321899925742,0.037099215220232205,0.05331416626694403,0.1024270763749721,0.0331217991538632
