label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
EU Power Grid,adap_degree,,16510,0.1261460880195599,0.0010995568459657309,0.00019779582044085814,1.9779582044085815e-05,0.000929018948655208,7.298838032773719e-05,7.298838032773718e-06,100
EU Power Grid,adap_degree,,16640,0.1271393643031784,0.001088095965770132,0.00019551089603311807,1.9551089603311814e-05,0.00092229523227379,7.058318210572186e-05,7.058318210572187e-06,100
EU Power Grid,adap_degree,,16770,0.128132640586797,0.001079309290953506,0.00018882609284405562,1.888260928440556e-05,0.000918551344743228,6.995619587676022e-05,6.9956195876760225e-06,100
EU Power Grid,adap_degree,,16900,0.1291259168704156,0.001071133863080646,0.0001846740827510503,1.8467408275105026e-05,0.00091771088019555,6.999255890053234e-05,6.999255890053237e-06,100
EU Power Grid,adap_degree,,17030,0.1301191931540342,0.001061277506112432,0.00018303450865349183,1.8303450865349183e-05,0.000911751222493836,6.497839256427388e-05,6.497839256427388e-06,100
EU Power Grid,adap_degree,,17160,0.1311124694376528,0.001057915647921724,0.00018078129976967767,1.8078129976967766e-05,0.000907396088019508,5.23206235318579e-05,5.23206235318579e-06,100
EU Power Grid,adap_degree,,17290,0.1321057457212713,0.001045461491442509,0.0001725865198897615,1.725865198897615e-05,0.0009027353300732969,4.9006421670985006e-05,4.900642167098501e-06,100
EU Power Grid,adap_degree,,17420,0.1330990220048899,0.001035375916870381,0.0001598890213025534,1.5988902130255335e-05,0.00089845660146694,4.686245443797181e-05,4.686245443797181e-06,100
EU Power Grid,adap_degree,,17550,0.1340922982885085,0.001026665647921725,0.0001560673511341527,1.560673511341527e-05,0.0008953239608801419,4.5861268205333065e-05,4.5861268205333075e-06,100
EU Power Grid,adap_degree,,17680,0.1350855745721271,0.001024526283618547,0.0001560765701205237,1.5607657012052366e-05,0.0008934902200488459,4.572528651843212e-05,4.572528651843213e-06,100
EU Power Grid,adap_degree,,17810,0.1360788508557457,0.001020247555012189,0.00015363706375282404,1.5363706375282406e-05,0.000890816014669873,4.2880555575209484e-05,4.288055557520951e-06,100
EU Power Grid,adap_degree,,17940,0.1370721271393642,0.001018413814180893,0.00015378989973163939,1.537898997316395e-05,0.000888523838630753,4.267654443258827e-05,4.267654443258825e-06,100
EU Power Grid,adap_degree,,18070,0.1380654034229828,0.001016732885085539,0.00015399666163229156,1.5399666163229156e-05,0.0008863080684596039,4.099506188789443e-05,4.099506188789443e-06,100
EU Power Grid,adap_degree,,18200,0.1390586797066014,0.001002979828850822,0.0001308324590428981,1.308324590428981e-05,0.0008843215158923659,3.9658854334778126e-05,3.9658854334778126e-06,100
EU Power Grid,adap_degree,,18330,0.14005195599022,0.000995339242053756,0.00011138029105979837,1.1138029105979837e-05,0.0008813416870415089,3.688156837753121e-05,3.6881568377531225e-06,100
EU Power Grid,adap_degree,,18460,0.1410452322738386,0.000994957212713903,0.00011137354060194691,1.1137354060194691e-05,0.000880959657701656,3.699531134458091e-05,3.6995311344580894e-06,100
EU Power Grid,adap_degree,,18590,0.1420385085574572,0.000994727995109991,0.00011125760712681583,1.1125760712681582e-05,0.0008804248166258609,3.685725778207087e-05,3.6857257782070867e-06,100
EU Power Grid,adap_degree,,18720,0.1430317848410758,0.000991900977995077,0.00010492207060310463,1.0492207060310464e-05,0.0008804248166258609,3.685725778207087e-05,3.6857257782070867e-06,100
EU Power Grid,adap_degree,,18850,0.1440250611246943,0.000991900977995077,0.00010492207060310463,1.0492207060310464e-05,0.0008802720048899191,3.6912253612475836e-05,3.6912253612475842e-06,100
EU Power Grid,adap_degree,,18980,0.1450183374083129,0.0009915189486552239,0.00010504269495128593,1.0504269495128595e-05,0.0008802720048899191,3.6912253612475836e-05,3.6912253612475842e-06,100
EU Power Grid,adap_degree,,19110,0.1460116136919315,0.000986705378973073,9.993440975926903e-05,9.993440975926902e-06,0.000879431540342241,3.6481685570461056e-05,3.648168557046103e-06,100
EU Power Grid,adap_degree,,19240,0.1470048899755501,0.000986476161369161,9.989235845868065e-05,9.989235845868065e-06,0.0008786674816625339,3.600169600305267e-05,3.6001696003052653e-06,100
EU Power Grid,adap_degree,,19370,0.1479981662591687,0.000983572738386276,9.528158595792474e-05,9.528158595792475e-06,0.000876680929095298,3.386848046023258e-05,3.3868480460232573e-06,100
EU Power Grid,adap_degree,,19500,0.1489914425427872,0.000978606356968183,8.474641787655735e-05,8.474641787655733e-06,0.000875611246943708,3.326025184829642e-05,3.32602518482964e-06,100
EU Power Grid,adap_degree,,19630,0.1499847188264058,0.000974480440097768,7.785404276733895e-05,7.785404276733895e-06,0.000873701100244441,3.0259370248142915e-05,3.0259370248142906e-06,100
EU Power Grid,adap_degree,,19760,0.1509779951100244,0.0009730287286063249,7.745884019746392e-05,7.745884019746392e-06,0.0008714853300732919,2.6284892879569713e-05,2.6284892879569724e-06,100
