label,protocol,m,mean_AUC_S1,sd_AUC_S1,sem_AUC_S1,mean_AUC_S2,sd_AUC_S2,sem_AUC_S2,mean_p_LCC_0_5,sd_p_LCC_0_5,mean_p_LCC_0_25,sd_p_LCC_0_25,mean_p_LCC_0_1,sd_p_LCC_0_1,mean_p_LCC_0_05,sd_p_LCC_0_05,mean_max_S2_over_N,sd_max_S2_over_N,mean_p_at_max_S2,sd_p_at_max_S2,n
EU Railways,adap_betweenness,,0.025166655131894592,0.0016852022062648307,0.00016852022062648306,0.00976491625879862,0.0007765636660555092,7.765636660555096e-05,0.015792424121354492,0.003253857103003077,0.030807879155406927,0.0028473660645011076,0.04375877823244616,0.0026668193354227807,0.05820533122396588,0.002853026824036822,0.41391628854523566,0.053800654954968614,0.013917955366237562,0.0020281707671138053,100
