node,original_id,lat,lon,degree,betweenness,community_id,adap_degree_frac,betweenness_frac,random_frac,seamless_mavg,adap_betweenness_frac,regression_residual
17892,18295,42.9339173,-71.4582979,2,1.1372434637877712e-07,19,0.3991204631485193,0.6483800935203741,0.4622628590514362,0.4717033720218214,0.5198158817635271,-0.07276328210923727
17893,18296,32.4188051,-91.1794121,3,0.0001348321447233,66,0.1493859942106435,0.2070947450456468,0.5121762970385215,0.194655707247829,0.1264899242930305,-0.24604717865777043
17894,18297,39.4245161,-75.0193302,1,0.0,27,0.7251278946782455,0.7134407704297484,0.4599498997995992,0.7065683241482967,0.7043040247160989,0.05802860385146269
17895,18298,32.8012053,-81.0138613,3,0.0001274726930335,75,0.4629314183923402,0.2140670229347584,0.4813827655310621,0.4734420646849254,0.3856986194611445,0.03262077213553621
17896,18299,39.036314,-94.73265,3,0.0001490222009314,35,0.4505222945891783,0.1859274103763081,0.4831119182810064,0.5279454464484524,0.7011659429971054,0.08696649981323085
17897,18300,40.6100408,-96.8197287,2,0.0002782403235484,69,0.5479880594522378,0.105753173012692,0.485314796259185,0.5439035431975061,0.5905008628367847,-0.001500950974705928
17898,18301,40.595706,-96.818984,3,0.0003338921055678,69,0.349436790247161,0.088482520596749,0.482537714317524,0.3738717921955022,0.4520246047650857,-0.06764195001989137
17899,18302,41.8802789,-71.0934458,2,0.0,53,0.7157509463371187,0.7134546871520819,0.5315810788243154,0.7055901734023604,0.6965750946337119,0.16086679733858134
17900,18304,36.0188415,-80.8417562,2,2.7910158593726397e-05,8,0.6536264195056781,0.4911767980405255,0.4846785237140948,0.633386717880205,0.3107029336450679,0.0889875149408127
17901,18305,40.1964746,-92.5629724,2,1.5998236180903243e-08,2,0.6798657036294812,0.666847584057003,0.5647227788911156,0.6554078921732354,0.599416054330884,0.11091814322729543
17902,18306,29.6408811,-82.4016666,2,9.72723041019176e-06,57,0.7256503284346472,0.6075901803607214,0.4935764584725006,0.6948548277109776,0.6981629926519706,0.15037069930889235
17903,18307,40.697883,-96.559023,3,5.5667276679154e-05,69,0.2020026163437987,0.371395568915609,0.5027062458249834,0.2114767729904253,0.3784164161656647,-0.22922033964490748
17904,18308,28.3693342,-82.5600877,1,0.0,57,0.5445045646849254,0.7134686038744156,0.4560106323758628,0.575609141894901,0.6795198730794924,-0.07290053357716686
17905,18309,38.3211331,-97.6312955,4,0.0002325012561726,35,0.4233409875306168,0.1239423291026497,0.4973662602983745,0.4084906131707861,0.3687668392340236,0.07132074147406603
17906,18310,35.1340884,-82.0340023,3,3.698142370280717e-05,65,0.2457462146515253,0.451291471832554,0.5005033678468047,0.2598464985526609,0.3011536962814518,-0.18048978991381814
17907,18311,34.6080401,-97.4489408,3,3.637199271430435e-05,83,0.3240219327543976,0.4529475617902472,0.4976792473836562,0.4210484649855265,0.3274972166555333,-0.019592070224430158
17908,18312,40.3066406,-97.6125571,4,0.0005128902037312,71,0.5627645568915609,0.0593269873079492,0.5069714428857716,0.4302684118236472,0.2032875473168559,0.09231983065224081
17909,18313,40.045781,-97.633121,3,9.507161757596316e-05,71,0.2822230572255622,0.2691215764863059,0.4722062179915386,0.2870649006346025,0.195896654419951,-0.1537114212363065
17910,18314,30.4075109,-88.1489895,3,1.7044125713310946e-08,22,0.2691446782453796,0.6663465820529949,0.5061546704520151,0.301204687152082,0.289546732353596,-0.13923617048028936
17911,18315,36.0082025,-83.9299992,6,7.266323732624936e-05,58,0.0245602315742596,0.3251642173235359,0.4912945335114674,0.0536037491649966,0.1177971220218214,-0.07500553754726916
17912,18316,43.3849377,-86.3276208,2,0.0,34,0.5692503061678914,0.7134825205967491,0.5450018091739034,0.5784606156757961,0.6974036962814518,0.03418071947530199
17913,18317,30.5521232,-91.5568851,3,5.5667276679154e-05,61,0.2333280449788466,0.3714094856379425,0.4950865620129148,0.186080939657092,0.3461962814517925,-0.2544687832857642
17914,18318,33.8813062,-84.2763742,3,7.45938744286343e-08,51,0.7307199120463149,0.6523046092184369,0.5454449176130037,0.6160331983411268,0.5555893731908261,0.17555142044790245
17915,18319,36.1420345,-85.4216692,3,0.0001826334780545,43,0.2196842295702516,0.1550044533511467,0.4490823313293253,0.1711025732019594,0.1409282453796482,-0.2699211514465867
17916,18320,40.2604975,-82.8334961,2,1.7217759196966776e-05,33,0.7054385159207304,0.5831941661099977,0.5155747606323758,0.6848104333667334,0.6191160097973725,0.14023618941543392
17917,18321,28.9567789,-81.2201415,2,1.4654060424804926e-05,3,0.6105072645290581,0.588078935649076,0.5260221832553997,0.587952439601425,0.4614304998886663,0.04339623542089577
17918,18322,36.3162406,-82.0521449,2,3.2498079690319244e-05,23,0.7228811790247162,0.463579937653084,0.5130643230906257,0.6855567036851482,0.6177132041861502,0.14093951554134365
17919,18323,38.0457027,-84.5686477,3,0.000143619509746,43,0.4445246047650857,0.190227677577377,0.5210237140948564,0.2716767841238031,0.1397709307503896,-0.16923242895982066
17920,18324,43.6115954,-75.3275326,3,0.0001948244284319,45,0.5202228067245602,0.1448174126029837,0.553891811400579,0.457299230405255,0.2931885994210643,0.016296757960049646
17921,18325,42.7426236,-71.2035705,1,0.0,19,0.768225339568025,0.7134964373190826,0.4985118848808729,0.7308992985971945,0.707828017145402,0.0823788803838501
17922,18326,33.989146,-83.498424,2,2.7833832022823745e-05,51,0.5807000111333779,0.522976508572701,0.4997447673124026,0.5781712591850366,0.6900648519260745,0.03355390608667286
17923,18327,28.3135468,-81.5616059,2,3.8736649348433967e-10,3,0.3697533956802494,0.6871381652193276,0.5469497327989312,0.4318940937430417,0.5592110610109107,-0.11261909981574042
17924,18328,35.6140258,-97.2507875,3,0.0004512402926017,37,0.2785258016032064,0.0667724337564017,0.5447751057670898,0.2993431167891338,0.3599372355822757,-0.14253486830811207
17925,18329,40.5756143,-79.2207288,2,5.3980607337826835e-05,79,0.4845646849254063,0.4057420396348252,0.4705568080605656,0.500112147906925,0.3895780449788466,-0.044590051177805234
17926,18330,36.0746701,-79.5033655,2,1.154872435249301e-05,8,0.7163293253173013,0.6035125807169895,0.4904120741482966,0.6359825345134713,0.5395517423736361,0.0916313547186236
17927,18331,41.7546223,-72.6507748,3,2.27060930758717e-05,32,0.6433692384769539,0.5722834558004899,0.5325244934313071,0.6520199913716322,0.6889691883767536,0.21153182889030836
17928,18332,39.700212,-82.6374039,9,0.0005903999496094,33,0.0075758461367178,0.0527165441995101,0.5161229403250946,0.0242221387218882,0.0536950289467824,0.20634420839548323
17929,18333,44.4811912,-73.1130061,6,0.0005527101353104,19,0.024751169004676,0.0555833890002226,0.532413716321532,0.0585681571476286,0.0353903640614562,-0.07130405479634204
17930,18334,35.3571377,-80.9763298,5,0.0038285300462683,8,0.1679147183255399,0.0129843019372077,0.5485980293921175,0.1729539982743264,0.1347102538410153,-0.07043827280812498
17931,18335,26.763881,-80.1066905,2,6.972596882718114e-09,6,0.6023616677800046,0.6737363616121131,0.4890217935871744,0.5733364367624137,0.7478010187040748,0.028948226380895004
17932,18336,30.5605483,-81.8503012,2,0.0001743988490204,75,0.6459875306167892,0.1613783121799153,0.4855776831440659,0.6522933575484302,0.4908473892228903,0.10728023215461024
17933,18337,30.7526607,-88.2007417,3,7.35890992539077e-05,22,0.6584054219550212,0.3238699621465152,0.5046874304163883,0.6427861973947895,0.4562095023380094,0.20212939528067098
17934,18338,44.3393017,-71.873564,3,0.0002958528125029,19,0.7234410487641951,0.0992123135159207,0.5247194388777555,0.7016977844578045,0.5926274771765754,0.2604171917756329
17935,18339,34.9778733,-78.9683672,3,2.881526362363821e-05,56,0.2787198007125361,0.4761328211979515,0.5064168615007794,0.3278688557670897,0.4312704575818303,-0.1126455548573973
17936,18340,32.4855588,-85.8970394,3,1.4981834406042934e-05,60,0.3719156368292139,0.5873830995323982,0.5607342462703184,0.437436671955021,0.4395111055444222,-0.003039554571944547
17937,18341,35.879716,-84.6705612,5,0.0005203345138556,58,0.0365699454464484,0.0584919839679358,0.5962648908928969,0.0553638387886885,0.0671062959251837,-0.17861352488973944
17938,18342,46.220233,-103.474068,3,9.424270153854978e-05,1,0.2146680861723447,0.2702070808283233,0.5019873079492319,0.2487351160654642,0.263461367178802,-0.19183568391394093
17939,18343,35.3040806,-81.5215777,3,8.34999466024973e-05,65,0.1475882320195947,0.2921398352260075,0.4579669060342908,0.1874156159541305,0.2910902360276108,-0.25305721101601975
17940,18344,37.67599,-96.989391,2,0.0001802036247553,35,0.7118036072144289,0.1572172122021821,0.4990787129815187,0.7064727093075039,0.620518397906925,0.16134814286378296
17941,18345,37.6922749,-97.2440452,2,1.4934527436277404e-05,35,0.6324290247160989,0.5875083500334002,0.4828253729681586,0.6594878367846804,0.5342316577599644,0.11484835872821708
17942,18346,32.7922686,-91.852849,3,7.632252725947864e-05,66,0.2626770207080828,0.3191800267201068,0.5113884713872189,0.2830460573925629,0.29020861166778,-0.1574850944354927
17943,18347,40.4134286,-79.6042832,2,7.368221380803325e-07,50,0.6003223112892452,0.6341432865731463,0.5084333945669116,0.5888068846025384,0.482765809396571,0.0444526111664898
17944,18348,34.617591,-79.0135231,1,0.0,56,0.707453518147406,0.7135103540414162,0.4708048040525496,0.7238157078044979,0.7208125974170564,0.07527767833221433
17945,18349,39.9223388,-82.9715119,8,0.0002028833645689,33,0.015544561344912,0.1398769761745713,0.5414883934535739,0.0332557823981295,0.1893893342240035,0.11246117067435485
17946,18350,37.691792,-97.348187,3,4.443633602296165e-06,35,0.5942401469605879,0.6206162324649299,0.4828218937875752,0.5698611598196394,0.2377235025606769,0.12930657191327521
17947,18351,37.704256,-97.37552,2,2.481467037654656e-07,35,0.7211588454687152,0.6418531507459363,0.491061706746827,0.7012995922400358,0.5910611500779337,0.15670322080701127
17948,18352,37.6865679,-97.4082149,6,7.212782811824787e-05,35,0.0248375918503674,0.3260966377198842,0.5284386829213984,0.0446157940881763,0.116712870184814,-0.08397516295032524
17949,18353,25.8089628,-80.2692081,2,2.3185601959790464e-05,6,0.5725299209530171,0.5713232019594745,0.5110868960142508,0.5549288507570698,0.5904961311511914,0.010472607790398047
17950,18354,42.3019186,-96.3613982,3,0.0008423959349962,69,0.5801281730126921,0.0396626586506346,0.5288638387886885,0.5689827571810289,0.7191093297706525,0.12597648365437825
17951,18356,40.3332686,-79.3732118,3,5.5667276679154e-05,50,0.1529454742818971,0.3714234023602761,0.4850290859496771,0.185034715263861,0.3614753117345802,-0.2554266890162749
17952,18357,31.0045073,-88.5193295,3,5.237322800547528e-05,67,0.3262149298597194,0.40916555332888,0.4935425016700067,0.3528934257403697,0.67395568915609,-0.08766476040555271
17953,18358,37.934223,-86.778422,2,1.7671212402563336e-05,41,0.7111108327766645,0.5825957470496549,0.4950247717657537,0.6816429943219774,0.4123130984190603,0.13709633571529567
17954,18359,32.3610887,-89.1287145,3,5.5665339846686576e-05,55,0.3340236027610777,0.3938432420396348,0.5246068525940771,0.3959509018036072,0.3966679191716767,-0.04466072230187623
17955,18360,35.7733776,-77.993149,3,4.170113099792615e-05,54,0.2471629369850812,0.4378061678913382,0.4892535070140281,0.246170939100423,0.3975818303273213,-0.1942907275682316
17956,18361,31.3295144,-89.2681259,1,0.0,67,0.7370266922734358,0.7135242707637498,0.5103100645735916,0.724202516143398,0.7147962591850368,0.07568985713724985
17957,18362,36.1302379,-86.758974,3,6.861605542717285e-06,46,0.6546808895568916,0.6151191271431753,0.4436845914050323,0.6509031396125585,0.5029041416165665,0.21047123705253434
17958,18363,30.9225526,-87.4414969,1,0.0,22,0.6126022879091517,0.7135381874860833,0.4723168559340904,0.6515337689267425,0.7307136495212648,0.002984765562367153
17959,18364,34.170461,-83.431748,1,0.0,51,0.7513598029392118,0.7135521042084169,0.5033251224671565,0.7202333277666444,0.729267980405255,0.07164357305814184
17960,18365,33.6857999,-81.5930428,3,2.784429091814782e-05,4,0.307373496993988,0.5027137608550435,0.452789467824538,0.3313636022044088,0.3149910932977065,-0.1090987560583978
17961,18366,28.332642,-82.2713467,1,0.0,57,0.6647102538410153,0.7135660209307504,0.5087444333110666,0.654418267089735,0.6883639501224672,0.005908591617667214
17962,18367,34.1725667,-82.0138219,2,2.6181898882256408e-05,65,0.7429350367401469,0.5665636829213984,0.4638518704074816,0.694815290302828,0.5422392006234692,0.15045660210349487
17963,18368,42.848995,-82.5244014,3,5.855594097469363e-05,25,0.5645147238922289,0.3530254954353151,0.5140710587842351,0.568278828490314,0.7369576653306614,0.12784340039706754
17964,18369,29.8029522,-93.3440238,2,5.112194439428833e-05,61,0.3786574537964819,0.4115731462925852,0.4655222945891784,0.4125382222778891,0.3071600144733912,-0.1320522573454897
17965,18370,28.044089,-81.864338,3,5.632927656923652e-05,44,0.426520401914941,0.3581190158093966,0.4976525272767758,0.4015046412268983,0.2606148407926965,-0.03917114027242763
17966,18371,40.8165977,-73.10856,1,0.0,32,0.7251901024270764,0.713579937653084,0.4658007682030728,0.7249438460253841,0.7115144177243377,0.07641413340882652
17967,18372,43.0927792,-78.9700457,3,0.0001206699337926,48,0.191565213760855,0.2220273881095524,0.538730099087063,0.23496666249165,0.3683414050322868,-0.20586949604320398
17968,18373,37.7044994,-97.3341493,3,4.376988108320726e-05,35,0.5252218325539969,0.4278974615898464,0.5414666833667334,0.4823516199064796,0.4171380260521042,0.041681603851254745
17969,18374,33.6854266,-86.8258252,2,0.0002731605857982,52,0.7172805332887999,0.107729347584057,0.4430697506123358,0.6693232089178357,0.5161337953685148,0.12406792974555603
17970,18375,43.6027177,-72.9922762,1,0.0,53,0.5547841516366065,0.7135938543754176,0.4943390948563795,0.5959637747717659,0.7215912380316188,-0.05281369917148593
17971,18376,41.2772419,-75.9130922,3,8.3494910838082e-05,9,0.6269534903139613,0.3020067913604988,0.5073195001113338,0.5384419672678689,0.4907597138721888,0.09760967852406621
17972,18377,36.2919906,-80.113664,3,0.0003616495741556,8,0.7468946225784904,0.0821643286573146,0.5288048318859943,0.6133131680026721,0.4207200512135381,0.17198849012795853
17973,18378,42.2385984,-83.5542504,1,0.0,25,0.7402697060788244,0.7136077710977511,0.4923997995991984,0.7275938195836117,0.6901615731462926,0.07922206577507929
17974,18379,33.6104483,-83.8521411,3,1.693056900316463e-05,51,0.1787756067690937,0.5836673346693387,0.4815469828545981,0.2343526149521265,0.3305746214651525,-0.20617863763372635
17975,18380,39.8596507,-75.3317596,2,2.188100317025259e-06,27,0.6499961033177467,0.6265447561790247,0.4424401580939657,0.645206607659764,0.718397071921621,0.10071456285569425
17976,18381,33.9873545,-86.0349658,3,3.504448927187667e-05,52,0.1478284346470719,0.4565380761523046,0.518982270095747,0.1849509296370518,0.3065160877310176,-0.25555134692935555
17977,18382,39.7748906,-81.4430772,3,2.8567685481154057e-05,16,0.5820543865508795,0.4778584947673124,0.508439378757515,0.5592217281785794,0.6688272378089513,0.1187787798226273
17978,18383,36.0352582,-79.8729612,3,3.902161250338244e-05,8,0.1513045535515475,0.4453490313961256,0.45583319416611,0.1810843422957025,0.276439963259853,-0.2592933764672297
17979,18384,41.452501,-85.5896413,4,0.0001215642464865,18,0.0590181752393676,0.221289801825874,0.493579520151414,0.0917454492317969,0.1195005288354486,-0.24482763434870086
17980,18385,43.9070264,-96.1647802,3,2.819190794982527e-05,64,0.3469100701402806,0.4821865954130483,0.4737140948563794,0.3358196601536406,0.4470307281229125,-0.10466378776710822
17981,18386,37.7041099,-97.3462145,2,2.093758281641933e-06,35,0.4351690881763527,0.6268926742373636,0.4515262469383211,0.4620981824760631,0.5648136550879537,-0.08250360609034174
17982,18387,32.6289545,-85.4639859,3,0.0004118769144576,60,0.5563816521932755,0.0730906256958361,0.5360509908706302,0.5577884797372522,0.4476618514807393,0.11614730950686031
17983,18388,42.7334929,-78.8326647,2,2.7833832022823745e-05,48,0.2724248496993988,0.5229904252950346,0.4992803662881318,0.3168789732242262,0.4454042807837898,-0.22773879598216307
17984,18389,32.564175,-81.871309,2,2.734565729930358e-05,75,0.5611862614117124,0.5637664217323536,0.4588709363170786,0.5796967685370742,0.6096068525940771,0.035115265247871896
17985,18390,42.283479,-84.4814345,2,6.75141133069765e-07,25,0.7496202126475173,0.6347417056334892,0.5045545257181029,0.7331643912825652,0.705578935649076,0.1888447537179262
17986,18391,30.5389764,-91.0083399,3,0.0001801885278702,21,0.542360276107771,0.1572311289245157,0.5049087063014919,0.5156043823758629,0.2266796092184368,0.0746675933417355
17987,18392,37.72275,-97.3762542,3,4.763541861254853e-05,35,0.2778145179247384,0.4189629258517034,0.4751754898686261,0.3018731908260967,0.3517045201514139,-0.13880817113345278
17988,18394,32.2828927,-90.0144311,2,5.570738202344609e-05,66,0.6643033288799822,0.3629063682921398,0.4808464150523268,0.6432396737920285,0.599680193720775,0.09871493247788932
17989,18395,33.9125928,-85.0191634,2,1.456532085011312e-05,51,0.6092178802048541,0.5883016032064129,0.5062982910264975,0.5553509310287241,0.5892597695390781,0.010772522904287651
17990,18396,43.1098173,-76.1740921,3,4.363943046278343e-06,45,0.7186427020708083,0.6207414829659319,0.5157613838788689,0.6751886968381207,0.4251196838120686,0.23474525309937522
17991,18397,32.688054,-85.022466,2,5.2404782747775906e-05,51,0.6465888721888221,0.4091098864395457,0.5294241260298375,0.6578307448229793,0.3246927187708751,0.11314127247755779
17992,18398,34.9135301,-81.0625261,5,0.0009747644897954,8,0.0595529948786461,0.0347778891115564,0.4887679525718104,0.0851153974615898,0.2744771487419283,-0.14990066443319353
17993,18399,38.7679549,-77.4802823,3,9.175758600966192e-05,20,0.5416949176130038,0.273728011578713,0.4743630316187932,0.5551136230794923,0.5401518314406591,0.11439099105031009
17994,18400,37.9586101,-100.7741799,3,4.099447423761041e-05,11,0.1885025606769094,0.4405616789133823,0.4920550823869962,0.2276617818971276,0.3144093743041639,-0.21290170824285748
17995,18401,34.3551947,-89.6650838,3,0.0002252154112516,66,0.448689462257849,0.1267256735693609,0.5119905087953684,0.4705994906479627,0.6230499888666221,0.029631316955919584
17996,18402,35.4303297,-91.8247328,2,2.7760912125027667e-05,62,0.4647062179915386,0.5613588287686484,0.4294885604542419,0.4784922692607436,0.3991936651079937,-0.06596929723540979
17997,18403,33.7288099,-89.7917053,3,5.633712948069914e-05,66,0.6558716043197506,0.3580911823647295,0.4835501558672902,0.6232278584947671,0.380525912936985,0.18275536666143827
17998,18404,27.8700861,-81.8258297,4,0.0001114550179515,44,0.0598200567802271,0.2322283455800489,0.5005928523714095,0.1551039370407481,0.2126831440659096,-0.18167954849741474
17999,18405,37.825479,-97.345379,3,0.0002005000847894,35,0.2988854097083055,0.1410320641282565,0.4679243208639501,0.3897095858383433,0.2750666610999777,-0.05142045573274473
18000,18406,37.825052,-97.207043,3,0.0001451101900849,35,0.4905568080605655,0.1891700066800267,0.53979013582721,0.429465201235805,0.1948890837230015,-0.011502263089273601
18001,18407,43.9424499,-90.5519816,3,0.00029815525091,78,0.3416161489645958,0.0985582275662436,0.4549034179470052,0.3790294686595413,0.3449408539300824,-0.0622376126359267
18002,18408,33.9317317,-86.1895624,3,0.0001262333894288,52,0.5287633600534403,0.2152221108884435,0.4693176631039857,0.4690989618125138,0.6822937541750167,0.028329032809985666
18003,18409,36.5407821,-77.9420079,2,2.7833832022823745e-05,54,0.3373282676464039,0.5230043420173681,0.5309694388777555,0.3592567009018036,0.4453739423291026,-0.18521836114473944
18004,18410,37.824911,-97.005681,3,1.5075358354073909e-05,35,0.2375951903807615,0.5871465152527277,0.5049441939434424,0.2792041931084391,0.3154145791583166,-0.16138160042739408
18005,18411,36.0680916,-95.9629907,3,5.344894466813922e-05,37,0.1490599254063683,0.4068971275885104,0.5212480516588733,0.1846235526608773,0.1914819917613003,-0.2560868580587963
18006,18412,37.662755,-97.310667,2,4.28339159869738e-05,35,0.6788074760632377,0.4300823869962146,0.4860448675128034,0.6605272906924963,0.5716828100645736,0.11580592394893374
18007,18413,33.0064684,-82.4585769,2,4.648397921812076e-09,75,0.425730767089735,0.6761717880204854,0.4784087619683812,0.5010749693832108,0.3939363449120463,-0.04342628414285288
18008,18414,37.978456,-92.685123,4,0.0002698723312478,2,0.0597137330215987,0.1085921843687374,0.5008661767980405,0.104784548263193,0.1791168448007125,-0.23238907177414087
18009,18415,37.839718,-97.005578,3,0.0001003412369365,35,0.5945432531730127,0.2598808728568247,0.5511806947227789,0.5991271431752394,0.528001837007348,0.15829108211691945
18010,18416,35.4731162,-94.3378642,3,8.650278104251297e-05,38,0.4440823313293253,0.2810482075261634,0.4942041026497439,0.4564162491649964,0.3705288354486751,0.015699494817233706
18011,18417,35.9082258,-94.9882109,3,4.854929997360693e-05,38,0.1475720886216878,0.4169171676686707,0.4810000556668893,0.1825921356602092,0.3443197506123358,-0.2580132198040284
18012,18418,40.5334753,-75.5636462,3,8.350212553902313e-05,9,0.3875052883544868,0.2899688265419728,0.532893564907593,0.3973340778779781,0.1865127477176575,-0.04349823204200148
18013,18419,43.9426171,-90.5782112,3,0.0003486498689267,78,0.2695076263638388,0.0844745045646849,0.472249081496326,0.2695178829881987,0.300812040748163,-0.17189740721756325
18014,18420,42.485941,-75.362831,3,2.7879403587434704e-05,5,0.192582943665108,0.4943637274549098,0.5018609441104431,0.230509261578713,0.2604042807837898,-0.20975765804859614
18015,18421,33.1135567,-85.3572232,2,3.4471694738344764e-05,60,0.5779623135159208,0.4581106657759964,0.4518283789801826,0.5655244029726121,0.4167092518370073,0.020936873044573923
18016,18422,41.3978553,-83.6411715,2,2.7833832022823745e-05,16,0.4711101369405477,0.5230182587397016,0.4798094800712537,0.4876252783344466,0.6701564239590292,-0.05686961393634493
18017,18423,34.6780484,-82.6972365,3,0.0006116027647377,65,0.6321339902026275,0.0512970385214874,0.5363290469828546,0.6984023463593854,0.3890265252727677,0.2563794622490247
18018,18424,43.9513348,-90.5037115,2,0.0001279868277691,78,0.6343148797595191,0.2137051881540859,0.4829510409708306,0.6256609747272321,0.6779901469605879,0.08083926416005105
18019,18425,41.6696596,-103.1097088,2,0.0004071687317568,14,0.5545136105544421,0.0738699621465152,0.5408994377644177,0.5529982464929859,0.6064932643063906,0.007369857188472606
18020,18426,29.9385343,-89.9718334,3,6.828445160926219e-05,21,0.1554861111111111,0.3352955911823647,0.4699787074148296,0.1703956245824983,0.2617351369405478,-0.2702127100172456
18021,18427,29.9447282,-90.2645794,3,5.5774320798122575e-05,21,0.5929211200178135,0.3615981963927855,0.4708434925406368,0.5876024966599867,0.7013408761968382,0.14703088107957546
18022,18428,41.7024901,-93.0621,3,0.0002175747818526,17,0.2172936150077933,0.1330438655087953,0.5505474838566021,0.2828437012914718,0.2891186539746159,-0.15806262626893808
18023,18429,28.515984,-82.321745,3,5.171933241934208e-05,57,0.2851095246047651,0.4105154753952349,0.4859957414829659,0.3306847792807837,0.3591194889779559,-0.10986850405419135
18024,18430,35.5206662,-91.9953903,3,0.000248054800069,73,0.2009335337341349,0.1178607214428857,0.4887658650634603,0.2195062694834113,0.2618541249164997,-0.22162460387037103
18025,18431,44.9489607,-93.1660805,2,2.053949604771587e-05,77,0.562126753507014,0.5763749721665553,0.5115092685370742,0.5808260270541082,0.7184361779113783,0.03621823543609215
18026,18432,28.4422181,-81.6315148,2,0.0001845084291231,3,0.6118541249164997,0.15396069917613,0.5207904698285459,0.613727684535738,0.5465724504564685,0.06867293354205906
18027,18433,39.2954316,-77.6326795,3,0.000103131647358,20,0.7382327154308617,0.2564156089957693,0.461125584502338,0.6843691758517034,0.6759335337341349,0.24361315932919764
18028,18434,40.981114,-76.8323201,4,0.0001841443183869,9,0.0589737808951235,0.1541416165664662,0.5183831551992876,0.0963859176686706,0.2054325317301269,-0.2406876935711459
18029,18435,36.8125832,-84.6589188,3,9.535185905645546e-05,43,0.218587452683144,0.2687040748162992,0.4631881819193943,0.2464420229347584,0.4094427744377644,-0.19432551770550158
18030,18436,30.4104601,-87.222579,1,0.0,26,0.7304646793587174,0.7136216878200846,0.4889369015809397,0.7180982659763973,0.7094886996214651,0.06941417993739563
18031,18437,30.141466,-92.0276591,3,3.9594890513552575e-05,61,0.1568823758628368,0.4438599421064351,0.5016420340681362,0.1896562291249165,0.1901864840792696,-0.25084631907074906
18032,18438,44.8057419,-93.1366717,3,4.945604990696461e-05,77,0.2836577321309285,0.4150523268759742,0.4739384324203963,0.288217706245825,0.4342098085059007,-0.1524208617051645
18033,18439,34.5902899,-78.9969002,2,2.7833832022823745e-05,56,0.5637067189935426,0.5230321754620352,0.5249294422177689,0.543643655366288,0.6005616789133823,-0.0009219724958567932
18034,18440,38.1433929,-83.5331886,3,1.1583366122440703e-05,43,0.1569036684480071,0.6033873302159876,0.5124692440436428,0.2188498733578266,0.2279120741482966,-0.22167179480052626
18035,18441,37.943039,-87.8331279,3,2.7839448836979264e-05,80,0.2097202738810955,0.5054275217100869,0.4618865508795368,0.234407043253173,0.2841466265865063,-0.20613000936676598
18036,18442,37.6704423,-97.29618,2,1.50051197285901e-05,35,0.3885598975729236,0.5872995991983968,0.551791221331552,0.4076594578044979,0.4434254620351814,-0.136980227450418
18037,18443,42.263761,-74.9267039,6,0.0016935596569987,5,0.0586349087063015,0.0227120908483633,0.4889583333333333,0.0945316535849477,0.1162413716321531,-0.038461981667754386
18038,18444,40.5537022,-88.0573116,3,5.949318098037109e-05,81,0.1936312903584947,0.351397238922289,0.4909267145401915,0.249557914439991,0.3061226619906479,-0.19115530576861187
18039,18445,40.4557667,-78.0360961,3,0.0002963860337101,79,0.652057865731463,0.0990174794032509,0.5404868069472278,0.631318011022044,0.4657190770429748,0.1899584152951308
18040,18446,31.1475809,-87.9827878,1,0.0,22,0.7158856602093076,0.7136356045424181,0.4968786183478067,0.7297475993653976,0.7150105767089736,0.0811985960010222
18041,18447,32.532231,-87.3337885,3,0.0002504796967498,55,0.1827262859051436,0.1156201291471832,0.5254233466933868,0.2394141616566467,0.3986253061678913,-0.2017692703895697
18042,18448,33.2193932,-86.8990288,3,5.5667276679154e-05,52,0.1590160877310176,0.3714373190826097,0.5054801269205077,0.1934272016254731,0.3283862168782008,-0.2471356057651865
18043,18449,30.1666707,-91.9634504,2,7.811890951934183e-09,61,0.4402922511690046,0.6727204408817635,0.5127911378312181,0.4389908358383434,0.4698950679136049,-0.10544961651130824
18044,18450,35.6057539,-89.2420389,2,0.0,40,0.4688339178356713,0.7136495212647518,0.5003646181251391,0.5253393592741038,0.7311957247828992,-0.01903095050046888
18045,18451,39.7676552,-75.4839854,2,0.0003447565917907,27,0.5777020708082833,0.0852816744600311,0.5225783511467379,0.6029858327766644,0.6959062569583612,0.057488300559944694
18046,18452,38.0713636,-78.5303473,3,4.077694741699018e-05,20,0.1481631318191939,0.4411600979737252,0.5363264028056112,0.1869019636495212,0.3096593186372746,-0.25367103292961346
18047,18453,34.2634433,-88.9621546,3,0.0003605158119125,29,0.1492962313515921,0.0825122467156535,0.4927781952794478,0.1834232353596082,0.2167532286795814,-0.2580762184218528
18048,18454,34.6749579,-86.5747249,3,0.0005563284754521,29,0.5707986806947227,0.0552772211088844,0.4986589846359385,0.568380253562681,0.7030799098196393,0.12630606166803404
18049,18455,37.6959405,-97.3307039,2,7.0101596942075065e-09,35,0.4007652805611222,0.6736806947227789,0.399460866176798,0.4146094480627923,0.4850194834112669,-0.12998621560006118
18050,18456,42.9866292,-74.3221265,3,4.917354692732259e-05,31,0.3037413716321532,0.4155533288799822,0.4892123135159207,0.4331753507014029,0.3759022211088845,-0.007397907510933943
18051,18457,36.4059315,-79.9533607,4,8.835961417991279e-05,8,0.7352825094633711,0.2782787797817858,0.5182164328657315,0.4021619419394344,0.2704073424627032,0.06569350697970755
18052,18458,29.6274814,-81.5868591,3,0.0002497452092969,3,0.5251355488755288,0.1173736361612113,0.5096562569583611,0.4893768022155422,0.222754676018704,0.048184669841161154
