node,original_id,lat,lon,degree,betweenness,community_id,adap_degree_frac,betweenness_frac,random_frac,seamless_mavg,adap_betweenness_frac,regression_residual
31818,ITA.8_1_607,42.24522089999999,12.1572074,2,0.0004102353951954,82,0.4672923418835077,0.4633577183072507,0.456279099916659,0.5087901379757385,0.3249945365311603,-0.027040518933455604
31819,ITA.8_1_609,42.1480531,12.4787208,2,0.0002030799288848,81,0.4563246596907121,0.6112232614130938,0.4472715992221502,0.5049850912121492,0.5204080007408094,-0.026814381929802678
31820,ITA.8_1_61,41.90329680000001,12.5742054,5,0.0019893924285271,81,0.1840664876377442,0.2231317714603204,0.5716618205389388,0.1725891564033706,0.1166402444670802,-0.04038745507959243
31821,ITA.8_1_611,42.1556934,12.6483372,2,0.0400449735804877,81,0.5194834706917307,0.0213538290582461,0.441051764052227,0.5010101861283452,0.3465615334753218,-0.02833367227910233
31822,ITA.8_1_612,42.174929500000005,12.4721653,2,0.0002385253613968,81,0.5745785720900083,0.5779979627743309,0.4846650615797759,0.5030969349013797,0.422335771830725,-0.028700353597264083
31823,ITA.8_1_613,42.242175,12.6330471,2,0.040080417869606,81,0.4811684415223631,0.0213353088248911,0.5141176034818039,0.5243499675895916,0.3611621446430225,-0.004991706245019767
31824,ITA.8_1_614,42.2863658,12.4454347,2,0.0003804727691878,81,0.4768735994073526,0.4795629224928234,0.5162163163255857,0.4958862209463839,0.4011378831373275,-0.03590231876764782
31825,ITA.8_1_617,42.289862500000005,12.5686754,3,0.040151341435689,81,0.2453134549495323,0.0212241874247615,0.4992704880081489,0.529901722381702,0.4054895823687378,0.10680200788205124
31826,ITA.8_1_618,42.2915715,12.4133311,2,0.0004167262380078,81,0.5612727104361515,0.4611167700713029,0.5053247522918789,0.5093524122603945,0.386037410871377,-0.022433893007830163
31827,ITA.8_1_619,42.295665500000005,12.404101099999998,2,0.0004537353757056,81,0.4593603111399204,0.4453560514862487,0.4532058523937401,0.4863029354569866,0.4015440318548013,-0.04548108879054574
31828,ITA.8_1_624,42.346543,12.453885,3,0.0402223429812204,81,0.1979446245022687,0.0211686267246967,0.4967619224002222,0.4277566070932493,0.420986017223817,0.004661268701895649
