node,original_id,lat,lon,community_id,seamless_mavg,degree,betweenness
10041,DEU.11_1_647,50.5919563,7.2591152,25,0.3215644318918418,2,3.704115272067267e-05
9878,DEU.11_1_185,49.981215000000006,7.1194018,25,0.321663876284841,2,3.704115272067267e-05
873,AUT_2860,47.860695,16.2440204,4,0.3216992406704324,2,0.0002574082640492
16785,DNK_1022,54.835787,11.4819246,46,0.3217115844059635,2,3.704115272067267e-05
19121,ESP.6_1_566,41.4594263,2.2054422,53,0.3217121863135476,2,3.704115272067267e-05
25956,GBR.3_1_35,55.75153539999999,-4.8531757,70,0.3217803222520604,2,3.704115272067267e-05
4821,CHE_299,46.5522787,6.374042500000001,13,0.3217805537549772,2,3.704115272067267e-05
16015,DEU.8_1_395,54.117069400000005,13.8309366,41,0.3218030002778035,2,3.704115272067267e-05
4361,CHE_1885,46.8939689,7.2997201,13,0.3218069636077415,2,3.704115272067267e-05
22879,FRA.8_1_1635,48.8579778,2.43575,61,0.3218483007685896,2,3.704115272067267e-05
2389,BGR_247,41.43527330000001,23.2555331,73,0.3218717659042504,2,3.704115272067267e-05
36711,POL.7_1_427,52.3577087,20.9723779,97,0.3220434669876841,2,3.704115272067267e-05
21751,FRA.3_1_47,48.4096149,-4.3881718,55,0.3221170293545699,2,3.704115272067267e-05
18980,ESP.6_1_169,41.5414667,1.8879099000000004,53,0.3221510510232429,2,7.541300175322813e-05
31313,ITA.5_1_940,40.797459200000006,14.600368300000005,86,0.3221765904250394,2,3.704115272067267e-05
52961,UKR.6_1_428,48.043627400000005,38.7756402,151,0.3222015001389018,2,3.704115272067266e-05
40745,RUS.34_1_231,44.793581899999985,37.883015400000005,147,0.3222038707287711,2,3.704115272067267e-05
39798,ROU.8_1_90,46.11619529999999,25.234484,107,0.3222297805352347,2,3.704115272067267e-05
16039,DEU.8_1_440,53.681464899999995,14.072562899999998,41,0.3223709973145662,2,3.704115272067267e-05
49987,UKR.15_1_153,48.126266,38.9623715,126,0.3227492823409575,2,3.704115272067267e-05
37413,PRT_1560,41.24383150000001,-8.556775700000001,100,0.3227818409111954,2,3.704115272067267e-05
40531,RUS.26.24_1_26,61.704846900000014,30.6994414,108,0.3229478007222891,2,3.704115272067266e-05
25451,GBR.1.73_1_12,50.796319,-1.0741314,68,0.3229592647467357,2,3.704115272067266e-05
36804,POL.7_1_717,51.096235400000005,21.2135512,144,0.3229945087508102,2,3.704115272067267e-05
5996,CZE_1441,49.55046100000001,18.3804228,95,0.3230617649782387,2,3.704115272067266e-05
5273,CHE_4270,47.45206040000001,7.157200800000001,33,0.3231177331234374,2,3.704115272067267e-05
17120,DNK_467,57.001802000000005,9.9945273,45,0.323236605241226,2,3.704115272067267e-05
33914,NOR.7_1_21,60.3815929,5.333052,92,0.3233424761551995,2,1.8522977487047616e-08
47023,SVK_1509,48.72893940000001,19.633803199999996,131,0.3233533104917122,2,3.704115272067267e-05
5171,CHE_3953,45.9112513,9.0013515,79,0.3233580887119178,2,3.704115272067267e-05
24133,GBR.1.32_1_132,51.122478799999975,0.2245186,68,0.323409991665895,2,3.704115272067267e-05
25441,GBR.1.6_1_4,53.8345159,-3.0312617000000004,62,0.3234173719788869,2,3.7041152720672656e-05
16960,DNK_1542,55.688503999999995,12.542457399999998,46,0.3234460876007037,2,1.7650453775913918e-06
45409,RUS.77_1_413,48.786224,44.81542429999999,121,0.3234529586072784,2,3.704115272067267e-05
48508,SWE.18_1_0,64.8295305,16.9381003,133,0.3235219927771089,2,3.704115272067267e-05
24198,GBR.1.33_1_186,51.8377612,1.2433218,64,0.3236881655708862,2,3.704115272067266e-05
50001,UKR.15_1_168,48.132319200000005,39.085840899999994,126,0.3238678581350124,2,3.704115272067267e-05
30743,ITA.2_1_73,41.0439147,16.847148400000002,84,0.3239765070839892,2,3.704115272067267e-05
35593,POL.1_1_691,50.80984590000001,15.763888,37,0.3240104083711454,2,3.704115272067267e-05
52124,UKR.2_1_99,51.5451391,33.01194589999999,140,0.3241794795814426,2,3.704115272067267e-05
13750,DEU.2_1_2755,48.5744965,12.066032600000002,35,0.3242645615334753,2,3.704115272067267e-05
13983,DEU.2_1_3324,49.2827149,10.782395,34,0.3243341327900731,2,3.704115272067267e-05
33107,NLD_1867,52.30624460000001,6.9338109,42,0.3244588943420687,2,3.704115272067267e-05
20855,FRA.13_1_27,43.342212100000005,6.1305527,87,0.3246243448467451,2,3.704115272067267e-05
26348,GBR.4_1_341,52.9332472,-3.0661500000000004,63,0.3246387258079451,2,0.0001328926576781
50510,UKR.18_1_125,49.0351172,33.621401500000005,152,0.3246499027687749,2,3.704115272067267e-05
33383,NOR.10_1_45,68.4338004,17.6562847,133,0.3246830725067135,2,3.704115272067267e-05
21946,FRA.4_1_86,47.1111519,0.5771269,55,0.3247547921103806,2,2.686975129293944e-09
47985,SWE.10.10_1_2,65.6118326,22.1151084,133,0.3247639318455412,2,3.704115272067267e-05
32889,NLD_1109,51.931394,4.5895479,91,0.3248051393647559,2,3.704115272067267e-05
42032,RUS.4.5_1_60,60.81105680000001,39.950898,113,0.3248735808871192,2,3.704115272067267e-05
6094,CZE_1635,49.84235359999999,13.5876109,36,0.3249037966478378,2,3.704115272067267e-05
14163,DEU.2_1_3881,48.892216000000005,11.1694871,34,0.3249230484304102,2,3.704115272067267e-05
52944,UKR.6_1_409,48.0367169,37.37488379999999,149,0.3249960274099453,2,3.704115272067267e-05
41060,RUS.37_1_159,51.52242,34.780589500000005,127,0.3250605426428373,2,3.704115272067267e-05
23677,GBR.1.112_1_9,51.339580000000005,-2.2818824,67,0.3250815260672285,2,3.704115272067267e-05
37409,PRT_1555,41.3008657,-8.5487228,48,0.3250985554217983,2,3.704115272067267e-05
10890,DEU.14_1_1611,50.85324790000001,14.751772,26,0.3251817760903787,2,3.704115272067267e-05
29286,ITA.10_1_66,45.4094455,9.150056799999998,79,0.3252183813316047,2,3.704115272067267e-05
5770,CZE_1036,49.9632359,18.0730417,20,0.3252423372534493,2,3.704115272067267e-05
47277,SVK_2122,48.2065853,19.3985863,76,0.3252994073525326,2,3.704115272067266e-05
23338,FRA.8_1_754,48.9728511,2.3069718000000003,61,0.3253026020927864,2,3.6870764195665296e-05
4562,CHE_2433,46.311114100000005,7.499157900000001,11,0.3254375960737105,2,3.704115272067267e-05
3837,BLR.6_1_192,55.04132559999999,26.3108094,10,0.3255660153717937,2,3.704115272067267e-05
11380,DEU.15_1_386,53.67770260000002,10.147867199999997,27,0.3256430873229002,2,3.704115272067267e-05
19373,ESP.8_1_334,40.3878336,-3.7449956,54,0.3257010741735345,2,2.1038443565535565e-08
45265,RUS.77_1_107,50.6810406,44.747523400000006,122,0.3257162700250023,2,3.704115272067267e-05
26044,GBR.3_1_569,55.985179900000006,-4.5773986,70,0.3257720437077507,2,3.704115272067267e-05
37598,PRT_394,38.747997300000016,-9.141209000000002,52,0.3257969626817297,2,8.171344548210268e-08
9720,DEU.11_1_1086,49.71085520000001,8.0865113,24,0.3258341790906565,2,3.704115272067267e-05
38750,ROU.29_1_38,46.18257030000001,25.0982513,107,0.3258942957681267,2,3.704115272067267e-05
27373,HUN_1145,47.0394957,18.6601211,78,0.3259561811278821,2,6.081353841980177e-05
27981,HUN_2293,46.52363399999998,19.1176099,128,0.3261162607648856,2,3.704115272067267e-05
26084,GBR.3_1_659,55.74889319999999,-3.9775506,70,0.3261264283729975,2,3.704115272067267e-05
13976,DEU.2_1_3298,49.21547189999999,11.1381245,34,0.3263337438651726,2,3.704115272067267e-05
26277,GBR.4_1_202,51.7562757,-4.9967193000000005,63,0.3263513288267431,2,3.704115272067267e-05
41641,RUS.38_1_912,60.59176759999998,28.648119500000007,109,0.3264459672191869,2,3.704115272067267e-05
8251,CZE_542,49.702783200000006,17.014482599999997,20,0.3265435781090842,2,3.704115272067267e-05
23578,GBR.1.108_1_34,52.4793285,-1.4674675000000004,63,0.3265963144735623,2,6.424607365273908e-07
25494,GBR.1.7_1_3,53.5335276,-2.4938302,62,0.3267039725900546,2,3.704115272067267e-05
20939,FRA.13_1_483,44.0373702,4.994185600000001,56,0.3267088341513103,2,3.704115272067267e-05
38292,ROU.1_1_0,45.852281299999994,23.3633896,107,0.3268550513936475,2,3.704115272067267e-05
42893,RUS.44_1_846,55.5865453,38.14205100000001,119,0.3269347532178905,2,3.704115272067267e-05
24819,GBR.1.38_1_69,51.00577990000001,-0.9429563999999998,68,0.3269527734049449,2,3.704115272067266e-05
3199,BLR.1_1_7,52.512520900000005,25.1560231,10,0.3271462635429206,2,3.704115272067267e-05
11591,DEU.16_1_363,50.58110350000001,11.0790119,28,0.3271904991202889,2,3.704115272067267e-05
5574,CHE_608,46.7205862,6.5319485,13,0.3273036299657376,2,3.704115272067267e-05
21106,FRA.1_1_1266,45.932119400000005,6.9027886,58,0.3274220668580424,2,3.704115272067267e-05
45121,RUS.76_1_143,55.9823439,41.120787500000006,125,0.3277995832947495,2,3.704115272067267e-05
37299,PRT_1206,41.23816959999999,-8.6583034,100,0.3279975090286138,2,3.704115272067267e-05
45523,RUS.78.5_1_15,59.12399089999998,37.9496566,153,0.3280718399851837,2,3.704115272067267e-05
1868,BEL_2021,50.5908188,5.8642843,6,0.3280993517918326,2,0.0002369074737768
48364,SWE.15_1_450,59.28308580000001,18.302256599999996,132,0.3286679322159459,2,3.704115272067267e-05
10335,DEU.13_1_21,51.7514699,11.046892099999996,28,0.3287279192517826,2,3.704115272067267e-05
32050,ITA.9_1_83,44.3654683,8.3256049,87,0.3287535975553292,2,5.122453622672748e-06
24108,GBR.1.31_1_26,53.7647567,-0.8606410999999998,65,0.3287734234651356,2,0.0003294744331465
6956,CZE_2981,50.26723439999999,14.2399088,16,0.3287888322992869,2,3.704115272067267e-05
2552,BGR_520,42.72774059999999,23.2827967,8,0.3290455134734698,2,1.51376211117093e-05
33287,NLD_73,52.0200045,5.549098000000001,91,0.3292525882026113,2,3.704115272067267e-05
5522,CHE_506,46.664304900000005,6.317096599999999,13,0.3293573386424668,2,3.704115272067267e-05
8132,CZE_5008,50.028898600000005,15.9695139,19,0.3293713028984165,2,0.0003343227771666
7230,CZE_3439,49.7244499,13.242150100000002,17,0.3293784424483749,2,6.285606511277298e-06
45556,RUS.78.6_1_55,59.128607300000006,41.6114153,110,0.3294812945643114,2,3.704115272067267e-05
29126,ITA.10_1_268,45.1370899,10.190011199999995,80,0.3294853041948328,2,0.0001970461090532
13274,DEU.2_1_1334,48.164081,11.5059798,1,0.3296491619594407,2,3.704115272067267e-05
8618,DEU.10_1_1334,51.4323414,7.123102199999999,44,0.3298907769237892,2,1.6132688680110918e-05
48717,SWE.2_1_12,60.2741742,15.980137600000004,133,0.3299692656727475,2,3.844038414216355e-05
32256,LUX_211,49.9654034,5.953124000000001,6,0.3301128715621816,2,3.704115272067267e-05
27848,HUN_1940,46.31374009999999,20.4881875,128,0.3301407815538476,2,0.0001862533056428
30385,ITA.20_1_211,45.71586420000001,12.1482897,2,0.3302365126400592,2,7.616907761514471e-05
4173,CHE_1383,47.0092673,7.0305644,33,0.3302517825724603,2,0.0001671694878215
12146,DEU.1_1_1858,48.7667769,9.2490932,31,0.3303369571256597,2,3.704115272067267e-05
9202,DEU.10_1_2984,51.5307286,7.472859200000001,44,0.3304346791369571,2,3.704115272067267e-05
16144,DEU.8_1_690,54.32961290000001,12.741188800000002,41,0.3306494305028243,2,3.704115272067267e-05
20452,FRA.11_1_397,43.586333800000006,1.4470736999999996,57,0.3308780813038245,2,1.5797447332545243e-06
10825,DEU.14_1_1454,51.0069505,13.667019300000002,26,0.3308842855819983,2,3.704115272067267e-05
34330,POL.12_1_132,50.1093562,19.1838037,95,0.3312252708584128,2,2.6454051187140136e-07
25771,GBR.1.98_1_178,51.264019000000005,-0.5028528,67,0.3315336883044727,2,3.021882472523956e-05
24489,GBR.1.36_1_2239,51.47508369999997,-0.201549,66,0.3316445226409853,2,4.256057791180032e-05
1905,BEL_2137,50.8970248,3.8799172,7,0.3319296323733679,2,8.846120763723971e-05
35700,POL.2_1_174,53.26459860000001,18.9815011,97,0.3321311788128531,2,8.397597642504131e-05
27433,HUN_1273,47.32244480000001,18.898511300000003,78,0.3322590795444022,2,0.0002295563939863
34255,POL.11_1_539,53.8532443,18.0553708,94,0.3327066487637743,2,1.1559710024324161e-07
17526,ESP.11_1_23,39.81198379999999,-6.3257492000000015,52,0.332794629132327,2,6.860362032239855e-10
