node,original_id,lat,lon,community_id,seamless_mavg,degree,betweenness
2148,BEL_569,51.13289989999999,4.133142099999999,2,0.2977273571210269,2,1.5281290352157334e-05
55032,HUN_1447,47.63420829999999,19.16659119290459,80,0.2977555279645477,2,1.5281290352157334e-05
57182,ITA.10_1_936,45.574692299999995,9.265109850000002,82,0.2977685933679707,2,1.5281290352157337e-05
118542,UKR.14_1_94,49.20119939999999,24.658469499999995,182,0.2977939944987775,2,1.5281290352157337e-05
99209,RUS.62_1_138,52.9190018,49.6968227,147,0.2978058565097798,2,1.5281290352157334e-05
45560,FRA.7_1_213,50.33158929999999,3.4905970999999996,64,0.297821836797066,2,1.5281290352157334e-05
58465,ITA.16_1_214,43.823452638031426,10.603459334926562,86,0.2978266847493886,2,1.5281290352157337e-05
7174,BUFFER_0486_2,49.859024816840055,0.6351075377316513,65,0.2978325947432762,2,1.5281290352157337e-05
99113,RUS.62_1_1114,53.6237058,49.140141684249016,148,0.297842955378973,2,3.0844049685164014e-09
36145,FIN.5.1_1_24,61.188790249999975,25.362000049999995,53,0.2978449801344743,2,1.5281290352157337e-05
61796,LTU_120,56.1942164,23.5103011,87,0.2978537820904645,2,1.5281290352157334e-05
8816,BUFFER_0674_3,35.94375980000001,14.449827700000002,83,0.2978609642420537,2,1.528129035215734e-05
107918,RUS.77_1_717,47.641870100000006,43.1751685,145,0.2978787171454767,2,1.5281290352157337e-05
128626,UKR.6_1_41,48.4734714,38.2072587,192,0.2978792405256723,2,1.5281290352157337e-05
24240,DEU.4_1_435,51.94240734999999,13.867250049999996,37,0.2978932648227383,2,1.5281290352157337e-05
104176,RUS.68_1_807,54.66679630000001,51.5055875,158,0.2979213630806845,2,1.5281290352157334e-05
18504,DEU.10_1_791,51.61198279999999,8.5220537,31,0.2980079271088018,2,1.5281290352157337e-05
47326,FRA.9_1_239,49.42489049999999,1.0984613,65,0.2980502559596577,2,1.5281290352157334e-05
64181,LVA_6423,56.5329651,26.0188957,51,0.2981160146699266,2,1.5281290352157334e-05
69674,NOR.14_1_52,61.55813489999999,7.7966559,12,0.2981225168092909,2,1.5281290352157337e-05
31698,ESP.3_1_128,43.43720575,-3.8424645930417967,47,0.2981248471882639,2,1.528129035215734e-05
93868,RUS.47_1_959,55.39554369999999,42.1219571,140,0.2981360215464547,2,1.5281290352157334e-05
40235,FRA.13_1_457,43.685334399999995,7.191894675697398,57,0.2981585689180929,2,1.5281290352157334e-05
122290,UKR.21_1_401,51.55167960000001,33.3756785,185,0.2981822394559902,2,1.5281290352157337e-05
114573,SWE.19_1_216,62.50830199999999,16.37682777089208,173,0.2982091113997554,2,1.5281290352157337e-05
36942,FRA.10_1_1517,46.12081969999999,1.0576334471045197,54,0.2982367817848411,2,1.5281290352157337e-05
96286,RUS.55.40_1_23,58.11431110000001,56.3304075,141,0.2982506379889975,2,1.5281290352157334e-05
53588,GBR.4_1_7193,51.6535239,-3.3354525999999995,78,0.2982533809596576,2,1.5281290352157334e-05
92947,RUS.45.17_1_10,67.5936037,33.3931683,133,0.2982606395171149,2,1.5281290352157337e-05
32122,ESP.4_1_468,38.6767891,-4.1626306,50,0.2982780867970661,2,1.528129035215734e-05
39328,FRA.12_1_2956,47.40848280435218,-2.1081263999999997,62,0.298281173594132,2,1.5281290352157337e-05
9269,BUFFER_0816_2,38.3850225,23.89564477367771,3,0.2982853186124694,2,1.5281290352157337e-05
54861,HUN_1019,47.43465315000932,19.30601546664972,80,0.2983091152200489,2,1.5281290352157334e-05
105770,RUS.72_1_516,56.4598592,31.37484635,161,0.2983229561430317,2,1.5281290352157337e-05
108060,RUS.77_1_871,50.1235861,45.36616375558499,162,0.2983354523227384,2,1.5281290352157337e-05
104832,RUS.70_1_321,53.7683194,38.5729455,160,0.2983498319070904,2,1.5281290352157337e-05
126617,UKR.5_1_1535,48.492788749999995,35.09646257000307,193,0.2983650863386307,2,1.5281290352157337e-05
114192,SWE.16_1_22,59.9090168,17.6544173,173,0.2983786063569683,2,1.5281290352157337e-05
90624,RUS.42_1_515,54.359534399999994,44.76839199999999,134,0.2983958626222494,2,1.5281290352157334e-05
112193,SRB_113,44.75076215,20.9500686519359,4,0.2984242397616137,2,1.5281290352157334e-05
48846,GBR.1.25_1_260,53.215578099999995,-1.3824634,70,0.2984803789731051,2,1.5281290352157337e-05
91856,RUS.44_1_1714,55.4255203,37.5735033,136,0.2985325871026895,2,1.5281290352157334e-05
96388,RUS.55.41_1_128,57.9095901,56.28189149999999,141,0.2985361705378973,2,1.5281290352157334e-05
87276,RUS.37_1_380,51.8146073,38.0605863,127,0.298536781784841,2,1.5281290352157337e-05
118550,UKR.15_1_10,48.6553388,38.52288209999999,192,0.2985393375611247,2,1.5281290352157337e-05
