original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
FRA.8_1_284,49.01426675,2.085407179864026,0.6293967336491442,0.6158147810218978,322.0,318.0,0.7524251222493886,0.6436861313868613,False
FRA.8_1_285,48.78278530000001,2.4304632,0.5407222761308067,0.5218813868613139,232.0,225.0,0.598747325794621,0.6416058394160584,False
FRA.8_1_286,48.7497794,2.1654721999999995,0.5823033809596577,0.5705109489051094,292.0,290.0,0.7408249541564791,0.6499999999999999,False
FRA.8_1_287,48.754816700000006,2.1700832999999995,0.5450531670232273,0.5205821167883211,235.0,223.0,0.7270560819070905,0.6538503649635037,False
FRA.8_1_288,48.77953719999999,2.6454945999999997,0.7017253323655256,0.6862855839416058,422.0,418.0,0.7199153422982885,0.653868613138686,False
FRA.8_1_289,48.7799632,2.6454894,0.721399702017115,0.7064324817518248,491.0,473.0,0.7056309596577016,0.6406934306569343,False
FRA.8_1_29,48.595459,2.278169,0.6567670728911981,0.6512125912408758,341.0,373.0,0.7141077322738385,0.6695985401459854,False
FRA.8_1_290,48.605919699999994,2.4497294913295895,0.0925290571515892,0.108720802919708,40.0,38.0,0.2061616748166259,0.0766423357664233,False
FRA.8_1_293,49.0584212,2.0124658,0.7203953010391196,0.6674653284671532,481.0,390.0,0.6079705837408312,0.6140328467153284,False
FRA.8_1_294,48.6241093,2.4652219,0.3289910643337408,0.3246934306569343,119.0,116.0,0.3317021699266503,0.6716240875912409,False
FRA.8_1_295,48.612326900194795,2.443621019333323,0.7245556922371639,0.7076870437956204,518.0,490.0,0.6900149755501223,0.6602737226277372,False
FRA.8_1_297,48.8232072,1.9281225,0.3703915495110023,0.3232454379562043,139.0,114.0,0.4876139211491442,0.2208941605839416,False
FRA.8_1_298,48.83298880000959,1.9305582342602583,0.6894924128973104,0.6808412408759124,400.0,411.0,0.7390813722493887,0.6690693430656933,False
FRA.8_1_299,48.8392583,2.0580917,0.4952615678484108,0.4816733576642337,208.0,201.0,0.4358374083129584,0.6097445255474452,False
FRA.8_1_3,48.67781699999999,2.2058305,0.5824181349327628,0.5693065693430657,293.0,288.0,0.7369986246943765,0.6573905109489051,False
FRA.8_1_30,48.62688015224629,2.305619729057656,0.3907425504278728,0.3755793795620438,161.0,150.0,0.5290010696821515,0.6457116788321168,False
FRA.8_1_300,48.8094809,2.0130121541492216,0.3873652276894865,0.3720958029197079,158.0,143.0,0.5099439180929095,0.2612773722627737,False
FRA.8_1_301,48.79523944999999,2.407381823909987,0.7181013294621026,0.7065383211678832,466.0,475.0,0.7314504889975549,0.6367335766423358,False
FRA.8_1_302,48.907489,2.6668231,0.6789704385696822,0.6569361313868612,387.0,378.0,0.6958542176039119,0.6593065693430656,False
FRA.8_1_303,48.93794495,2.8629540240519895,0.7215926879584351,0.6987481751824818,492.0,440.0,0.7544624083129583,0.6651094890510949,False
FRA.8_1_304,48.9567568674715,2.8636599049988996,0.0753808717909535,0.0912837591240876,31.0,29.0,0.1611317237163814,0.0802919708029197,False
