node,original_id,lat,lon,community_id,seamless_mavg,degree,betweenness
42279,43200,44.0275929,-112.7193918,89,0.3203526706190158,2,2.7833832022823745e-05
44883,45888,47.4670819,-122.2395056,84,0.320391484357604,2,2.7833832022823745e-05
36419,37285,25.4759049,-80.4691872,6,0.3205137845134714,2,2.7833832022823745e-05
21779,22249,38.2704707,-94.3270393,2,0.3206297108105099,2,2.7833832022823745e-05
50521,51924,32.6335012,-106.3297401,113,0.3207452335226007,2,2.7833832022823745e-05
49164,50507,26.203368,-98.2843329,103,0.3208567064684925,2,7.724687375841459e-08
899,911,35.4715841,-97.720413,104,0.3209295396348252,2,2.775795614976191e-05
47990,49294,29.643248,-95.0404414,110,0.3209469077042975,2,2.783383202282373e-05
46038,47132,33.3635067,-112.1622124,108,0.3209506095524382,2,2.7833832022823735e-05
47886,49185,36.1105826,-115.1796555,100,0.3209652708194166,2,1.9368324674216984e-10
4893,4959,38.367761,-81.6647365,13,0.3209695571698953,2,2.7833832022823745e-05
22534,23019,45.0724996,-83.4118642,34,0.3209907453796481,2,2.7833832022823745e-05
46458,47597,38.6946442,-120.8247442,106,0.321027624693832,2,2.7833832022823745e-05
48523,49849,32.2599943,-96.8927719,107,0.3210838065018927,2,2.7833832022823745e-05
71790,74455,27.8110612,-97.5960364,103,0.3212760173124026,2,2.7833832022823745e-05
28972,29646,33.9584227,-84.0952958,51,0.321373705744823,2,1.387080037457065e-05
53162,54699,37.3816943,-121.9783587,106,0.3214295396348252,2,2.7833832022823745e-05
70416,72881,37.8646817,-122.0804418,106,0.321479431084391,2,1.291221644947799e-10
47626,48916,40.4606855,-117.1746541,100,0.3214872314072589,2,2.7833832022823745e-05
51808,53272,29.7286377,-95.0823938,110,0.3214953866065465,2,1.9368324674216984e-10
47266,48553,33.9902469,-118.394045,109,0.3215178899465598,2,2.7833832022823745e-05
45487,46532,42.8137215,-107.6061846,82,0.3215712605767089,2,2.783383202282375e-05
40049,40958,39.9562572,-104.9810663,14,0.3216404614785125,2,4.403278843905698e-06
31077,31804,38.7237584,-90.4435586,68,0.3216874234580272,2,2.7833832022823745e-05
19635,20073,25.7731709,-80.4162575,6,0.3217085838343353,2,2.7799616883490517e-05
31644,32379,37.3794975,-77.4534447,28,0.321740070418615,2,2.7833832022823745e-05
7413,7540,38.1387685,-85.8397401,43,0.321740863671788,2,2.6092460392541436e-07
41164,42082,40.7061326,-111.9507341,85,0.3217939698842129,2,3.8736649348433967e-10
14821,15175,37.9057706,-81.8415151,13,0.3219727580160321,2,2.7833832022823745e-05
46777,47977,32.922556,-94.717411,83,0.3220194694945446,2,2.7833832022823745e-05
11529,11847,41.1134103,-85.0700947,18,0.322051234413271,2,3.8736649348433967e-10
18606,19022,39.5649,-77.7287,20,0.3220572951458472,2,2.7833832022823745e-05
44810,45813,44.6684666,-123.0614755,94,0.3220851355488755,2,2.497203992583396e-05
9054,9343,36.9466263,-88.1163721,41,0.3221674460031173,2,2.7833832022823745e-05
70054,72416,32.898201,-97.822586,99,0.3222535765976397,2,2.7833832022823745e-05
49755,51124,38.7454593,-121.2678777,114,0.3222967462703184,2,2.7833832022823745e-05
15065,15425,45.1407641,-70.4247003,19,0.3223922080271654,2,2.7833832022823745e-05
40217,41126,43.013208,-106.0077622,82,0.322466370240481,2,2.7833832022823745e-05
22717,23205,39.1396996,-77.6160805,20,0.3224703434647072,2,2.7833832022823745e-05
20682,21137,37.8673576,-78.3794277,20,0.3225595079046983,2,2.7833832022823745e-05
42511,43438,44.7224529,-122.251189,94,0.3225781145624583,2,2.7833832022823745e-05
41556,42474,39.2347493,-104.6826457,112,0.322646821420619,2,2.7833832022823745e-05
42197,43115,42.0995048,-113.3836095,91,0.3227173026608773,2,2.7833832022823745e-05
46704,47878,33.0228336,-102.7665845,105,0.3227439531841461,2,2.7833832022823745e-05
59081,60892,36.4339921,-78.9606564,54,0.3227869976063237,2,2.7833832022823745e-05
4892,4958,37.5735808,-79.3708944,12,0.3227956885994211,2,2.7833832022823745e-05
45944,47036,35.2077771,-114.1015149,100,0.3228256860944111,2,2.7833832022823745e-05
12012,12336,33.2131351,-81.6209688,4,0.3228447311289246,2,6.137634426786677e-06
47297,48584,26.4926293,-98.4483739,103,0.3229009686038744,2,2.7833832022823745e-05
61887,63791,43.7448879,-93.4525834,64,0.3229415010576709,2,2.7833832022823745e-05
24876,25413,33.7703645,-84.2104941,51,0.3230297261189045,2,1.6060386909538416e-06
59378,61203,39.9539942,-83.0037418,33,0.3230347430973057,2,4.904526178047223e-07
13286,13621,42.1763298,-78.7447979,48,0.3230359886439545,2,2.7833832022823745e-05
57361,59126,42.8308113,-78.7803323,48,0.3231832136495213,2,2.7833832022823745e-05
54524,56188,43.0640096,-76.2155632,45,0.3231890377978178,2,1.3365289907093468e-06
28139,28785,41.4787833,-74.0445637,31,0.3231993570474282,2,1.9368324674216984e-10
18349,18759,40.8275455,-73.6873643,9,0.3232721762970384,2,2.7833832022823745e-05
55334,57017,43.5959503,-83.9390323,25,0.3232938376753507,2,1.6126894013704128e-06
25482,26025,36.7383835,-88.6535921,40,0.3232956746826987,2,1.9368324674216984e-10
52146,53625,30.005588,-97.4044213,102,0.3233166193498107,2,1.0171831572603743e-05
27420,27999,27.7408152,-80.4624009,3,0.3233574927633044,2,8.643591408143053e-08
42839,43782,37.794749,-113.2735649,92,0.3236051477955911,2,2.7833832022823745e-05
38721,39622,33.2997777,-84.592621,51,0.3237395415831663,2,2.7833832022823745e-05
51540,52992,33.1125565,-97.1043117,107,0.323756053774215,2,1.3906939479602292e-05
51338,52778,34.1147594,-118.2458657,100,0.3237600061233578,2,2.7833832022823745e-05
46873,48106,32.8714869,-102.9326173,105,0.3238329158316633,2,2.7833832022823745e-05
42169,43087,47.1603367,-117.3526021,96,0.3238762246715653,2,2.7833832022823745e-05
