original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
72881,37.8646817,-122.0804418,0.321479431084391,0.2830925925925925,28.0,27.0,0.3996857604097083,0.2742222222222222,False
72905,38.0854608,-122.2572717,0.7307060092407035,0.7228592592592593,130.0,124.0,0.72187834001336,0.6544444444444444,False
72914,38.0149469,-122.116201,0.7217789885326208,0.7091481481481483,117.0,110.0,0.7089694667112002,0.6878518518518518,False
73005,37.4853725,-122.3143006,0.408463781730127,0.2029666666666666,39.0,19.0,0.4283919227343576,0.1407407407407407,False
73008,38.044659,-122.2575936,0.7281309076486308,0.7295851851851851,126.0,133.0,0.7106298708528167,0.669037037037037,False
73110,38.012136,-122.2643198,0.5355504620351814,0.5272444444444444,60.0,58.0,0.6782849031396125,0.646,False
73264,37.6383388,-122.3938625,0.7260834446671119,0.7258777777777776,125.0,127.0,0.7412392841238031,0.6447407407407408,False
73416,38.0909307,-122.2485347,0.7258490522712091,0.7281037037037038,124.0,131.0,0.7008028557114229,0.6576296296296297,False
73478,37.7217945,-122.1656941,0.7164909610888442,0.7226037037037036,111.0,123.0,0.7166545591182365,0.6531851851851853,False
73596,37.6809376,-122.429752,0.3572263694054776,0.3254851851851851,31.0,30.0,0.4396903529280784,0.2738518518518518,False
73638,37.9956681,-122.3506239,0.7307334669338679,0.7303444444444446,131.0,134.0,0.6944714428857716,0.6225925925925926,False
73807,37.7706599,-122.2247058,0.720288013527054,0.7253629629629629,113.0,126.0,0.6920140280561122,0.6868148148148149,False
73846,37.7985347,-122.2884655,0.6998241552549544,0.7096592592592593,108.0,111.0,0.6914932643063906,0.6446666666666667,False
73982,37.9959607,-122.3481655,0.7287822311289245,0.7222296296296297,128.0,122.0,0.7019049209530172,0.6774814814814815,False
73989,37.9409285,-122.3886994,0.7303066410598976,0.7265185185185186,129.0,128.0,0.7154628701848141,0.6587407407407408,False
74128,37.7563607,-122.3866288,0.649927772211089,0.6506518518518519,88.0,88.0,0.7308689601425072,0.6442962962962964,False
74139,37.530594,-122.2667277,0.5795237349699399,0.5744111111111112,70.0,70.0,0.697515308394567,0.6697037037037037,False
74161,37.8090246,-122.3127174,0.7042323396793587,0.7022592592592594,109.0,105.0,0.681897405922957,0.6354814814814815,False
74215,37.5114255,-122.2075934,0.6904799738365621,0.6987481481481483,102.0,101.0,0.7117594912046316,0.676,False
74239,37.9502787,-122.3949096,0.7308061122244489,0.728311111111111,132.0,132.0,0.7063510354041416,0.6622962962962963,False
74364,37.796432,-122.280929,0.7246543990759295,0.7234999999999999,122.0,125.0,0.7167210810509909,0.6225925925925926,False
