original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
NLD_1241,53.1614575,6.7237659,0.5945431706639505,0.6017553191489362,344.0,341.0,0.2977116399666636,0.4496711798839458,False
NLD_1242,53.16543479999999,6.977958999999999,0.6737013334568017,0.7193916827852997,411.0,483.0,0.3808189647189554,0.7072920696324952,False
NLD_1244,53.1847702,7.200524599999999,0.5355436799703677,0.7451102514506772,312.0,502.0,0.3602526159829614,0.6831334622823985,False
NLD_1245,53.1593423,6.8667625,0.1271574312436336,0.1540502901353965,50.0,49.0,0.2116342253912399,0.1033462282398452,False
NLD_1254,52.278560199999994,4.9773816,0.6961712102972498,0.7012998065764025,443.0,445.0,0.4978070191684415,0.6930754352030948,False
NLD_1255,52.3169789,4.979007299999999,0.4293865450504676,0.4380764023210832,145.0,140.0,0.6422778035003242,0.4996711798839458,False
NLD_1257,52.3115025,4.9842363999999995,0.7035805444948606,0.7040338491295939,458.0,453.0,0.8040383368830448,0.6700386847195359,False
NLD_126,51.91968929999999,5.722172400000002,0.695855440318548,0.686674081237911,442.0,419.0,0.7175542179831466,0.703404255319149,False
NLD_1261,52.34294659999998,5.1522517,0.5289001944624502,0.5305067698259187,299.0,284.0,0.6255118066487638,0.6668665377176015,False
NLD_1282,52.3675453,5.1903657999999995,0.4687668302620612,0.4814090909090908,201.0,199.0,0.5753154921752014,0.6797098646034817,False
NLD_129,51.811219099999995,5.7297547,0.5284076118159089,0.5357195357833656,297.0,299.0,0.5715601444578202,0.5248549323017409,False
NLD_1298,52.3267211,4.946409100000001,0.6267359107324753,0.6334961315280465,375.0,368.0,0.5887685896842301,0.7018568665377176,False
NLD_130,52.00567169999999,5.792394399999998,0.6535131586257987,0.6670870406189555,395.0,390.0,0.6261261227891471,0.6939651837524178,False
NLD_1303,52.329448299999974,4.9305189,0.5000458746180201,0.4984864603481626,237.0,210.0,0.5548311880729697,0.6665377176015475,False
NLD_1311,52.33995949999999,4.9210115000000005,0.6096730252801185,0.6123065764023211,352.0,349.0,0.692999166589499,0.7138878143133462,False
NLD_1320,52.31179569999999,6.5191895,0.6342735438466526,0.6487059961315279,384.0,381.0,0.6552327067321049,0.4891489361702127,False
NLD_1325,52.409132600000014,5.8930385,0.5075894990276878,0.5162785299806576,261.0,250.0,0.4802239096212612,0.415357833655706,False
NLD_133,51.8239665,5.794224299999999,0.4266755995925548,0.4368384912959381,142.0,137.0,0.6305007871099175,0.4979690522243714,False
NLD_1331,52.4541575,6.0027572000000005,0.4922567182146494,0.5128549323017408,219.0,244.0,0.4842690989906473,0.5624758220502901,False
NLD_1332,52.457293400000005,6.569709499999999,0.6965232984535606,0.6999825918762089,446.0,443.0,0.7734043892953052,0.6777756286266925,False
NLD_1336,52.509025,6.574226699999999,0.1329647374756922,0.1586721470019342,53.0,56.0,0.165949439762941,0.1266150870406189,False
NLD_1337,52.5278636,6.0512888,0.6236300768589684,0.633715667311412,372.0,369.0,0.8108621168626725,0.6920502901353965,False
NLD_1339,52.5597447,5.921572500000001,0.6351516066302436,0.6299651837524178,385.0,366.0,0.8113738309102694,0.6917021276595745,False
NLD_1340,52.498228100000006,6.259489199999999,0.6371996573756828,0.6377388781431335,387.0,371.0,0.4489834243911473,0.7094197292069632,False
NLD_1349,52.366378000000005,6.4624207,0.6112316047782205,0.6169023210831721,354.0,353.0,0.5817196036670063,0.1704255319148936,False
NLD_1355,52.3645995,4.833861199999999,0.675062098342439,0.69794584139265,415.0,441.0,0.7585963515140292,0.7268858800773694,False
NLD_1356,52.357834100000005,4.8339197,0.2399313084544864,0.2325473887814313,69.0,65.0,0.5912025187517362,0.4824564796905222,False
NLD_1365,52.372584100000005,4.8351828,0.2327732382628021,0.2515599613152804,68.0,69.0,0.4580548198907306,0.1459574468085106,False
NLD_1368,52.3794609,4.838056399999999,0.606724344846745,0.608651837524178,348.0,347.0,0.7755079173997593,0.6986653771760154,False
NLD_137,51.8272972,5.8224752,0.6787160848226688,0.683090909090909,426.0,411.0,0.7018136864524493,0.6933268858800774,False
NLD_1372,52.3529095,4.9482955,0.4700002870636171,0.4959458413926499,202.0,209.0,0.3907939624039263,0.7142359767891683,False
NLD_1375,52.36005229999999,4.930103300000001,0.4727677284933791,0.4850996131528046,204.0,200.0,0.2598779516621909,0.0773694390715667,False
NLD_1384,52.5039525,4.9544121,0.414586248726734,0.4265077369439071,128.0,125.0,0.6604024446708029,0.4626112185686654,False
NLD_1387,52.5112041,4.9670991,0.7023949347161774,0.7074854932301742,456.0,457.0,0.8139455505139365,0.7033655705996131,False
NLD_139,51.99476849999997,5.840467299999999,0.4477296138531346,0.4418268858800774,165.0,145.0,0.5430130567645153,0.291605415860735,False
NLD_1396,52.370539099999995,4.892563900000001,0.6111246782109454,0.6132214700193425,353.0,350.0,0.789692564126308,0.7118375241779497,False
NLD_142,51.916895800000006,5.8551096000000005,0.0948922307621076,0.1249303675048356,23.0,28.0,0.2179870358366515,0.011605415860735,False
NLD_1420,52.3666262,4.9036061,0.4410266783961477,0.4413027079303675,155.0,144.0,0.6501844615242152,0.5324177949709864,False
NLD_1422,52.361299300000006,4.907847199999999,0.4266099361051949,0.4437514506769825,141.0,148.0,0.6410488008148902,0.4648936170212766,False
NLD_1434,52.6381884,4.740681999999999,0.4482438559125845,0.4584129593810445,168.0,171.0,0.5404057783128068,0.5092456479690521,False
NLD_1435,52.643765300000005,4.7639556,0.676026104268914,0.6761363636363635,418.0,401.0,0.5748765626446893,0.7133268858800774,False
NLD_1438,52.78527119999999,4.8052883,0.717938012778961,0.712904255319149,495.0,463.0,0.7213690156495972,0.7100967117988395,False
NLD_1439,52.867646,4.811310699999999,0.3206936012593759,0.3378723404255319,82.0,83.0,0.6468115566256134,0.3614119922630561,False
NLD_1453,52.9326229,4.7641808999999995,0.7459834243911472,0.7460483558994198,510.0,503.0,0.7920374108713769,0.6987814313346228,False
NLD_1474,52.6825447,5.0332336999999985,0.4080815723678118,0.4303423597678916,122.0,128.0,0.7036408926752477,0.6979110251450676,False
NLD_1480,52.75019540000001,5.071837199999999,0.5601296231132512,0.5601528046421663,330.0,331.0,0.5268537827576628,0.2415667311411992,False
NLD_1481,52.760376699999995,5.0737630000000005,0.4008662098342438,0.4137794970986461,112.0,109.0,0.708819149921289,0.6714506769825919,False
NLD_1484,52.77404769999998,5.1057898,0.7108498101676082,0.7136324951644101,479.0,465.0,0.8146891378831373,0.7047195357833655,False
NLD_1487,52.690467000000005,5.182510300000001,0.4094960737105287,0.425463249516441,125.0,122.0,0.6900383368830448,0.6678336557059961,False
NLD_1491,52.6961115,5.2533431,0.3972085933882767,0.4154825918762088,109.0,112.0,0.7063741087137698,0.7007350096711799,False
NLD_1495,53.196218400000014,5.7923479,0.5263186128345217,0.5359158607350096,292.0,300.0,0.3788193351236225,0.1102514506769826,False
NLD_1501,53.08988339999999,5.822289800000001,0.5268060653764237,0.5305531914893618,293.0,285.0,0.390378923974442,0.1508704061895551,False
NLD_1504,53.202103300000005,5.842464499999998,0.4672911658486896,0.4681054158607349,199.0,189.0,0.4706235762570608,0.7014893617021277,False
