label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid,adap_betweenness,,7000,0.097417056334892,0.0018265698062791748,0.0001626972828261165,1.626972828261165e-05,0.0017099476731239772,0.00011644665734995003,1.1644665734995003e-05,100
US Power Grid,adap_betweenness,,7070,0.0983912268982409,0.001767702070808237,0.00015527248551719733,1.5527248551719732e-05,0.001665553328879929,0.00011143705189067832,1.1143705189067834e-05,100
US Power Grid,adap_betweenness,,7140,0.0993653974615898,0.0017251169004675552,0.00014416509605818197,1.4416509605818202e-05,0.001625194834112619,0.00010566456976469404,1.0566456976469403e-05,100
US Power Grid,adap_betweenness,,7210,0.1003395680249387,0.001684619238476903,0.00014083531587679558,1.4083531587679563e-05,0.0015837230015586228,0.00010703354236564257,1.070335423656426e-05,100
US Power Grid,adap_betweenness,,7280,0.1013137385882877,0.001641755733689552,0.00014727350608293656,1.4727350608293656e-05,0.001545869516811351,0.00010962821625225618,1.096282162522562e-05,100
US Power Grid,adap_betweenness,,7350,0.1022879091516366,0.001610582275662387,0.00014442181469967563,1.4442181469967564e-05,0.001514835226007518,0.0001002647118133881,1.0026471181338806e-05,100
US Power Grid,adap_betweenness,,7420,0.1032620797149855,0.001571615453128432,0.00013658848853948202,1.3658848853948199e-05,0.001469605878423463,0.00010401163676235326,1.0401163676235326e-05,100
US Power Grid,adap_betweenness,,7490,0.1042362502783344,0.0015447561790246712,0.00014232246115289689,1.4232246115289692e-05,0.0014413549320863451,0.00010204168184601126,1.0204168184601126e-05,100
US Power Grid,adap_betweenness,,7560,0.1052104208416833,0.001498552660877267,0.00013864443459329405,1.3864443459329404e-05,0.001397238922288979,0.0001034458394370001,1.0344583943700007e-05,100
US Power Grid,adap_betweenness,,7630,0.1061845914050323,0.001468214206190115,0.0001415713411696825,1.4157134116968248e-05,0.001361333778668406,0.00010292217870746453,1.029221787074645e-05,100
US Power Grid,adap_betweenness,,7700,0.1071587619683812,0.001434118236472908,0.00015517663874211474,1.5517663874211474e-05,0.001328072812291204,0.00010318557362479128,1.0318557362479122e-05,100
US Power Grid,adap_betweenness,,7770,0.1081329325317301,0.001388053885548835,0.00014372611797598402,1.4372611797598399e-05,0.001286600979737206,9.801516551751089e-05,9.801516551751088e-06,100
US Power Grid,adap_betweenness,,7840,0.109107103095079,0.001351035404141571,0.00014056147039644848,1.4056147039644856e-05,0.001256819193943394,9.310850461482691e-05,9.31085046148269e-06,100
US Power Grid,adap_betweenness,,7910,0.1100812736584279,0.0013215319527944318,0.0001362825713398718,1.3628257133987174e-05,0.001230238254286303,8.730293394957767e-05,8.730293394957764e-06,100
