label,protocol,m,stochastic_id,AUC_S1,AUC_S2,p_LCC_0.5,p_LCC_0.25,p_LCC_0.1,p_LCC_0.05,max_S2_over_N,p_at_max_S2
EU Power Grid — Paris,adap_betweenness,,1,0.02008631253662948,0.012161010176354571,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,2,0.020179551387926833,0.012034471735308163,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,3,0.02018954126485155,0.01205112153018269,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,4,0.020023043316106274,0.011964542596835149,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,5,0.020585806382865304,0.012061111407107406,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,6,0.020072992700729857,0.012127710586605518,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,7,0.02054917683414134,0.012127710586605514,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,8,0.02026946028024928,0.0121177207096808,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,9,0.020988731418828867,0.012177659971229098,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,10,0.020239490649475132,0.012117720709680799,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,11,0.020046353028930614,0.012141030422505139,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,12,0.02023616069050023,0.012177659971229098,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,13,0.020572486546965682,0.012167670094304382,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,14,0.02047591773669342,0.012004502104534014,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,15,0.020296099952048525,0.012087751078906651,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,16,0.02094877191113,0.01211106079173099,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,17,0.02010629229047891,0.011961212637860243,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,18,0.020745644413660766,0.012131040545580422,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,19,0.020209521018700986,0.012184319889178908,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,20,0.020169561511002118,0.012157680217379665,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,21,0.02030608982897324,0.012167670094304382,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,22,0.020222840854600604,0.012047791571207783,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,23,0.020782273962384724,0.01213104054558042,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,24,0.02062576589056417,0.012127710586605514,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,25,0.02069902498801209,0.012134370504555327,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,26,0.02010962224945382,0.012134370504555327,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,27,0.020229500772550413,0.012141030422505137,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,28,0.020129602003303246,0.012107730832756082,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,29,0.020059672864830236,0.012127710586605516,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,30,0.01999307368533213,0.012091081037881556,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,31,0.020339389418722296,0.012154350258404759,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,32,0.020509217326442473,0.012194309766103625,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,33,0.02059579625979002,0.012224279396877775,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,34,0.02013959188022797,0.012157680217379665,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,35,0.020049682987905517,0.011944562842985715,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,36,0.02108197027012622,0.012141030422505137,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,37,0.02023616069050023,0.012190979807128719,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,38,0.020362699131546636,0.012141030422505137,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,39,0.020609116095689637,0.012147690340454948,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,40,0.020326069582822674,0.012137700463530233,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,41,0.019919814587884208,0.012024481858383446,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,42,0.020409318557195313,0.012067771325057217,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,43,0.020239490649475132,0.012031141776333259,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,44,0.0202228408546006,0.012180989930204004,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,45,0.020289440034098712,0.012094410996856462,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,46,0.020415978475145122,0.012200969684053436,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,47,0.0204625979007938,0.012071101284032121,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,48,0.02006966274175495,0.012037801694283068,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,49,0.02041264851617022,0.012157680217379665,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,50,0.020768954126485103,0.012224279396877775,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,51,0.02006633278278005,0.011987852309659486,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,52,0.020502557408492664,0.011991182268634392,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,53,0.020119612126378535,0.012094410996856462,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
EU Power Grid — Paris,adap_betweenness,,54,0.020306089828973244,0.01213104054558042,0.007222655597035714,0.018082282680822768,0.03483997754070744,0.053284671532846634,0.4671532846715328,0.0072992700729927
