label,protocol,m,stochastic_id,AUC_S1,AUC_S2,p_LCC_0.5,p_LCC_0.25,p_LCC_0.1,p_LCC_0.05,max_S2_over_N,p_at_max_S2
EU Railways — Netherlands,adap_betweenness,,1,0.029617754565283184,0.018010468070141276,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,2,0.02974869897376988,0.018347182263392776,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,3,0.030291182951786195,0.018070328371163763,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,4,0.029228662608636997,0.01800672680132737,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,5,0.029666391059863954,0.017875782392840673,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,6,0.029194991189311847,0.017905712543351916,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,7,0.029262334027962154,0.018036656951838613,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,8,0.02928104037203168,0.01806658710234986,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,9,0.029924538608023448,0.017935642693863163,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,10,0.029711286285630824,0.018152636285069686,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,11,0.029460621275099148,0.017890747468096293,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,12,0.02965516725342224,0.018081552177605483,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,13,0.029965692564976408,0.018044139489466426,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,14,0.029782370393095035,0.018085293446419386,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,15,0.0297636640490255,0.018451937790182137,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,16,0.029415726049332284,0.018137671209814066,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,17,0.029359607017123698,0.017905712543351916,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,18,0.02981604181242018,0.018530504435274153,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,19,0.029599048221213658,0.01819004897320874,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,20,0.029917056070395635,0.01794686650030488,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,21,0.029531705382563358,0.018197531510836553,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,22,0.02929974671610121,0.01807406963997767,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,23,0.029191249920497944,0.0180291744142108,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,24,0.029262334027962154,0.017969314113188313,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
EU Railways — Netherlands,adap_betweenness,,25,0.029397019705262754,0.018029174414210803,0.014415285691881373,0.020978229556771824,0.05135396518375235,0.09868748273003582,0.4216634429400387,0.0096711798839458
