node,adap_betweenness,adap_degree,betweenness,degree,random,seamless_mavg
156,0.5295357833655706,0.5279883945841394,0.6286266924564797,0.5241779497098646,0.44657640232108314,0.5363675048355899
157,0.4830560928433269,0.4847388781431335,0.7388781431334623,0.5261121856866537,0.5423597678916827,0.5029342359767892
158,0.4099613152804642,0.5561702127659575,0.6499032882011605,0.528046421663443,0.5256673114119922,0.5354148936170213
159,0.5013346228239846,0.416963249516441,0.47388781431334626,0.5299806576402322,0.4968085106382979,0.442127659574468
160,0.6977756286266925,0.7235589941972921,0.9671179883945842,0.9709864603481625,0.5223791102514507,0.7137301740812377
161,0.47667311411992264,0.5454738878143134,0.5609284332688588,0.5319148936170213,0.5149903288201161,0.5251557059961317
162,0.4241972920696325,0.4949129593810445,0.562862669245648,0.5338491295938105,0.5578336557059961,0.5076228239845262
163,0.6123597678916828,0.5543133462282398,0.6518375241779497,0.5357833655705996,0.46421663442940037,0.5363326885880078
164,0.4025725338491296,0.4475628626692456,0.781431334622824,0.5377176015473888,0.44980657640232113,0.4199439071566731
165,0.5618181818181818,0.42493230174081237,0.7833655705996132,0.539651837524178,0.5107350096711799,0.4188017408123791
166,0.6840038684719536,0.5253965183752418,0.11218568665377177,0.17988394584139264,0.4890522243713733,0.6252137330754355
167,0.715183752417795,0.7209864603481625,0.9690522243713733,0.9729206963249516,0.5245454545454545,0.7225145067698258
168,0.7061895551257253,0.5260154738878143,0.6537717601547389,0.5415860735009671,0.501431334622824,0.5314709864603482
169,0.7103481624758221,0.42177949709864604,0.7852998065764023,0.5435203094777563,0.4961121856866538,0.41579400386847193
170,0.19363636363636363,0.5335589941972921,0.5647969052224372,0.5454545454545454,0.4704255319148936,0.5185164410058027
171,0.24206963249516442,0.5280077369439072,0.655705996131528,0.5473887814313346,0.5289748549323018,0.5582649903288202
172,0.6916247582205028,0.5420889748549322,0.4758220502901354,0.5493230174081238,0.531779497098646,0.4996992263056093
173,0.7145647969052225,0.626073500967118,0.36750483558994196,0.5512572533849129,0.4963636363636364,0.47044680851063836
174,0.09090909090909091,0.2956673114119923,0.33462282398452614,0.09090909090909091,0.44582205029013544,0.5245889748549323
175,0.6904835589941973,0.3221276595744681,0.47775628626692457,0.09284332688588008,0.4986460348162476,0.5292949709864604
176,0.6985686653771761,0.7329593810444874,0.07156673114119923,0.5531914893617021,0.49384912959381044,0.6946402321083172
177,0.09058027079303675,0.12777562862669245,0.19922630560928434,0.18181818181818182,0.4816247582205029,0.1620164410058027
178,0.45081237911025146,0.4525338491295938,0.36943907156673117,0.5551257253384912,0.5215667311411992,0.4304110251450677
179,0.5538684719535784,0.5336943907156674,0.4158607350096712,0.5570599613152805,0.5032301740812379,0.53963249516441
180,0.49557059961315275,0.5098646034816248,0.1586073500967118,0.18375241779497098,0.5329593810444875,0.49470309477756286
181,0.7088974854932302,0.7216827852998066,0.41779497098646035,0.5589941972920697,0.4695551257253385,0.683536750483559
182,0.7205029013539652,0.6425725338491296,0.40618955512572535,0.5609284332688588,0.4644100580270793,0.6949342359767892
183,0.4642359767891683,0.5496905222437137,0.4796905222437137,0.562862669245648,0.5500386847195358,0.5074148936170213
184,0.7133268858800774,0.5938104448742747,0.5667311411992263,0.5647969052224372,0.48491295938104445,0.4632417794970987
