label,protocol,m,mean_AUC_S1,sd_AUC_S1,sem_AUC_S1,mean_AUC_S2,sd_AUC_S2,sem_AUC_S2,mean_p_LCC_0_5,sd_p_LCC_0_5,mean_p_LCC_0_25,sd_p_LCC_0_25,mean_p_LCC_0_1,sd_p_LCC_0_1,mean_p_LCC_0_05,sd_p_LCC_0_05,mean_max_S2_over_N,sd_max_S2_over_N,mean_p_at_max_S2,sd_p_at_max_S2,n
EU Railways,seamless,8.0,0.030537424878600353,0.0009905571496769694,9.905571496769696e-05,0.0027470935740235153,0.0004982636413027138,4.982636413027139e-05,0.03184518225409028,0.0019689449145536063,0.037108029099246806,0.002162666122181316,0.043731276359985145,0.002844332268773154,0.049237823734908454,0.003052150277442782,0.14354292064080001,0.04979232006957386,0.03426243170663946,0.004335395559532529,100
EU Railways,seamless,9.0,0.030150020664406058,0.0009986057619775358,9.986057619775365e-05,0.002696585935867853,0.0004890348495659658,4.890348495659657e-05,0.031433800764675,0.002013580929729758,0.03685129776447786,0.0023741537321176785,0.04295250808489057,0.0028768404198296228,0.04811918936343309,0.00275813311204061,0.14028687841466797,0.04428055119138492,0.03387350680618571,0.0035443513630695435,100
EU Railways,seamless,10.0,0.03002137578614195,0.0011578204548953897,0.00011578204548953908,0.0026211697071716637,0.0005356768803377301,5.356768803377301e-05,0.031410449691215016,0.0021956883642554933,0.03660425451465966,0.0022126921455850332,0.04255505076635901,0.0025813612699165525,0.047563647634017416,0.00299804502070819,0.13712991943698488,0.050500589847991106,0.03351236225576438,0.003756742126112222,100
EU Railways,seamless,11.0,0.029825532593265383,0.0010207617565067377,0.00010207617565067376,0.0026097392640463124,0.0004203584073146202,4.2035840731462015e-05,0.03107650538337912,0.0019932337914256746,0.03600211654286853,0.0021519555532510224,0.04231275254611647,0.002361782349869502,0.04763543478410291,0.002927938160083167,0.14687674784702284,0.04440698528106014,0.03285489397166399,0.0032198725394083534,100
EU Railways,seamless,12.0,0.029373067805997376,0.0011701807764674947,0.00011701807764674954,0.0026667710870087956,0.0005034501655997007,5.034501655997008e-05,0.030448819099142467,0.0022436465379323633,0.03566373947928118,0.0021802916608466955,0.042174970886378886,0.00294344653251652,0.0473841639638163,0.003041804409110792,0.14231410315769977,0.04713943441431377,0.032817853504954114,0.003842511704694854,100
EU Railways,seamless,13.0,0.029550012952072567,0.0009751557578666295,9.751557578666295e-05,0.002605272387502532,0.0004738331836686598,4.738331836686599e-05,0.030793856349598792,0.0018557363713073006,0.03587000451730153,0.0018636185306723171,0.04225234986123877,0.002987615736119676,0.047575074303387484,0.0032539005602201243,0.14304657838688764,0.04944772698170097,0.03298453560514857,0.0031028824039178106,100
EU Railways,seamless,14.0,0.02926455611409037,0.001037745570314375,0.00010377455703143756,0.0026416424625818496,0.0005184558958973189,5.184558958973189e-05,0.030116810865271595,0.002116639277963783,0.035584790599957186,0.001640343431893614,0.04185709494751319,0.0026119068693256763,0.04705871028299373,0.003415668664215267,0.14392295582924342,0.051536806325924396,0.03194740253727192,0.003921010815390349,100
EU Railways,seamless,15.0,0.029395795437119673,0.0009312070702017588,9.312070702017586e-05,0.0025611119466472337,0.000499557618662751,4.99557618662751e-05,0.030361350166573244,0.0018897714590430897,0.035628228863647735,0.002153887041509251,0.042316099995296126,0.002460837682637763,0.04789929295263512,0.0032508578662766453,0.1326715436614501,0.04236715755704624,0.032697471988147,0.0037405680202333585,100
EU Railways,seamless,16.0,0.02917435919911123,0.0009776203592515706,9.776203592515713e-05,0.002528809668724559,0.0003779542238033466,3.779542238033466e-05,0.030426933059786533,0.0018894192837146935,0.035171907286927595,0.0022112359165093326,0.04168691424960768,0.002707275495027469,0.04693667304701002,0.003543726082745632,0.140403185480137,0.04408820951394155,0.03208630428743397,0.0031789797853196233,100
EU Railways,seamless,17.0,0.02899663647420438,0.0010168118973846888,0.00010168118973846888,0.0025456944826399886,0.0004431040980353243,4.4310409803532425e-05,0.030125546248819725,0.0019341433883439199,0.035404947206419325,0.0019265573167757788,0.0415606467216597,0.002908666126636473,0.04685347820418548,0.0031414770716293203,0.133132327067321,0.04511689102289838,0.03229928697101579,0.003751169939193225,100
EU Railways,seamless,18.0,0.028882066733190694,0.0008741496854601947,8.741496854601941e-05,0.0025590273699602323,0.0004032544296346463,4.032544296346463e-05,0.029932454755496826,0.0022016978483377805,0.03516971819235059,0.0018422268954056298,0.04101238544806982,0.0024428852625601174,0.04671653160496099,0.0031698430834647875,0.14360588943420682,0.04731326351049229,0.03209556440411144,0.0035297564233465425,100
