label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
EU Power Grid,adap_betweenness,,8840,0.0675427872860635,0.003302720048899707,0.00027553796934433913,2.755379693443392e-05,0.0031094896088019043,0.00019784458798505976,1.9784458798505978e-05,100
EU Power Grid,adap_betweenness,,8970,0.0685360635696821,0.0031776436430317368,0.00027596838448838625,2.759683844883862e-05,0.0030155867970659677,0.00018434549202335022,1.8434549202335028e-05,100
EU Power Grid,adap_betweenness,,9100,0.0695293398533007,0.003061583129584301,0.0002816128699555914,2.8161286995559127e-05,0.002894789119804359,0.000210750225864642,2.1075022586464214e-05,100
EU Power Grid,adap_betweenness,,9230,0.0705226161369193,0.0029693612469437205,0.00029451375085394585,2.945137508539459e-05,0.00275970354523223,0.00021477737822052478,2.147773782205247e-05,100
EU Power Grid,adap_betweenness,,9360,0.0715158924205379,0.0028520018337407837,0.0002453819637675342,2.453819637675342e-05,0.002641809290953502,0.0001925447473432516,1.925447473432516e-05,100
EU Power Grid,adap_betweenness,,9490,0.0725091687041564,0.0027130195599021573,0.00024031634651292967,2.4031634651292966e-05,0.0025387377750610753,0.00018102719062015337,1.810271906201533e-05,100
EU Power Grid,adap_betweenness,,9620,0.073502444987775,0.002609642420537852,0.00020520353207298668,2.052035320729866e-05,0.0024635544009779468,0.00015132366380188344,1.513236638018834e-05,100
EU Power Grid,adap_betweenness,,9750,0.0744957212713936,0.0025314792176038643,0.0001906326599198774,1.9063265991987744e-05,0.002401283618581862,0.00013590919282940755,1.3590919282940755e-05,100
EU Power Grid,adap_betweenness,,9880,0.0754889975550122,0.00246363080684592,0.00017914920220011378,1.7914920220011372e-05,0.002338783618581862,0.000143627513313812,1.436275133138119e-05,100
EU Power Grid,adap_betweenness,,10010,0.0764822738386308,0.002419086185819023,0.00018970244917774272,1.8970244917774273e-05,0.002268413814180885,0.0001595804004901759,1.5958040049017585e-05,100
EU Power Grid,adap_betweenness,,10140,0.0774755501222493,0.002366366136919271,0.00018342647604965666,1.8342647604965667e-05,0.002218749999999958,0.00016413442797891703,1.64134427978917e-05,100
EU Power Grid,adap_betweenness,,10270,0.0784688264058679,0.002317160757946169,0.00018614395547525818,1.861439554752581e-05,0.002148150977995063,0.00015626264699824125,1.5626264699824135e-05,100
EU Power Grid,adap_betweenness,,10400,0.0794621026894865,0.002217680317848367,0.00019550269204010107,1.955026920401011e-05,0.0020589853300733017,0.0001533259543560124,1.5332595435601248e-05,100
EU Power Grid,adap_betweenness,,10530,0.0804553789731051,0.002138600244498732,0.000198876277406631,1.9887627740663098e-05,0.001983725550122199,0.00016380270395214823,1.638027039521483e-05,100
EU Power Grid,adap_betweenness,,10660,0.0814486552567237,0.002083129584352032,0.0002087650995988376,2.0876509959883764e-05,0.001916564792175982,0.00015766523036503372,1.576652303650337e-05,100
EU Power Grid,adap_betweenness,,10790,0.0824419315403423,0.0020144407090464038,0.00020956534889491284,2.0956534889491285e-05,0.001860100855745662,0.00015229909179202645,1.5229909179202648e-05,100
EU Power Grid,adap_betweenness,,10920,0.0834352078239608,0.001937576405867913,0.00020647468950211293,2.064746895021128e-05,0.0017826253056234202,0.00013844377912834558,1.3844377912834559e-05,100
EU Power Grid,adap_betweenness,,11050,0.0844284841075794,0.001864150366748112,0.00018688731993192823,1.8688731993192827e-05,0.001721959046454715,0.00013029862393115332,1.3029862393115331e-05,100
EU Power Grid,adap_betweenness,,11180,0.085421760391198,0.001806387530562295,0.00016252522814954606,1.6252522814954604e-05,0.001669850244498721,0.00011092680973468065,1.1092680973468068e-05,100
EU Power Grid,adap_betweenness,,11310,0.0864150366748166,0.001749923594131974,0.00016278724885299936,1.6278724885299937e-05,0.00162209657701706,0.00011448525112965692,1.1448525112965688e-05,100
EU Power Grid,adap_betweenness,,11440,0.0874083129584352,0.001699266503667424,0.0001627674873958307,1.6276748739583065e-05,0.001577399144254232,0.0001088988390882114,1.0889883908821138e-05,100
EU Power Grid,adap_betweenness,,11570,0.0884015892420537,0.001644941931540285,0.00016791493839049925,1.6791493839049924e-05,0.0015054248166258672,0.00010726798858174586,1.0726798858174588e-05,100
EU Power Grid,adap_betweenness,,11700,0.0893948655256723,0.001588707212713884,0.00015910063275910744,1.591006327591075e-05,0.0014757793398532551,0.00010509051314117096,1.0509051314117096e-05,100
EU Power Grid,adap_betweenness,,11830,0.0903881418092909,0.001534306234718782,0.00014378834372497616,1.4378834372497614e-05,0.0014297066014669429,0.00010678216549169844,1.0678216549169848e-05,100
EU Power Grid,adap_betweenness,,11960,0.0913814180929095,0.001485330073349588,0.00013920117331557246,1.392011733155725e-05,0.001383557457212664,0.00011114616857315272,1.111461685731527e-05,100
EU Power Grid,adap_betweenness,,12090,0.0923746943765281,0.001438340464547626,0.00013521885066842626,1.3521885066842623e-05,0.001336644254278678,9.851285271611913e-05,9.851285271611917e-06,100
EU Power Grid,adap_betweenness,,12220,0.0933679706601467,0.001395400366748115,0.00012020471237510924,1.2020471237510927e-05,0.001294468215158876,8.152259784036315e-05,8.152259784036318e-06,100
EU Power Grid,adap_betweenness,,12350,0.0943612469437652,0.001354828850855696,0.00012271580961694154,1.2271580961694154e-05,0.001256494498777456,8.35812242647626e-05,8.35812242647626e-06,100
EU Power Grid,adap_betweenness,,12480,0.0953545232273838,0.001313187652811686,0.00012357188557507066,1.2357188557507065e-05,0.001222570293398482,8.287355473976429e-05,8.287355473976434e-06,100
EU Power Grid,adap_betweenness,,12610,0.0963477995110024,0.0012820140586796542,0.00012479055706875777,1.2479055706875775e-05,0.0011890281173593661,7.852044743261627e-05,7.852044743261624e-06,100
EU Power Grid,adap_betweenness,,12740,0.097341075794621,0.0012350244498777,0.00011054417147520937,1.1054417147520932e-05,0.00115449266503663,7.415382139887491e-05,7.415382139887488e-06,100
EU Power Grid,adap_betweenness,,12870,0.0983343520782396,0.001192007946210218,0.00010552236056721927,1.0552236056721926e-05,0.001123089853300686,7.870583631819201e-05,7.870583631819205e-06,100
EU Power Grid,adap_betweenness,,13000,0.0993276283618581,0.001158694987775007,0.00010442629402794692,1.0442629402794692e-05,0.001093291564792129,7.680687260318074e-05,7.680687260318074e-06,100
EU Power Grid,adap_betweenness,,13130,0.1003209046454767,0.001138218215158877,0.00010928845219259579,1.0928845219259578e-05,0.001067772004889929,7.695475187363724e-05,7.695475187363725e-06,100
EU Power Grid,adap_betweenness,,13260,0.1013141809290953,0.001114150366748119,0.00010829613815180606,1.0829613815180606e-05,0.00104141198044005,7.010708638948514e-05,7.010708638948513e-06,100
