node,adap_betweenness
115,0.22732090464547675
116,0.5613050886308067
117,0.3327506112469438
118,0.4755939028117359
119,0.45931288202933984
120,0.1334569834963325
121,0.7427859107579462
122,0.6012259321515891
123,0.08282510696821514
124,0.7378972341075795
125,0.621986934596577
126,0.09840518031784841
127,0.40650168092909533
128,0.6305113080684597
129,0.7320530256723716
130,0.51035391198044
131,0.30168100550122245
132,0.711387988997555
133,0.7013316778728605
134,0.4848839394865525
135,0.7068370262836186
136,0.7484876986552567
137,0.3999587408312958
138,0.7065590617359412
139,0.1939963325183374
140,0.7073527658924205
141,0.7208292328850855
142,0.7195246790953544
143,0.3285622707823961
144,0.1468944834963325
145,0.43543574266503665
146,0.7026355440097799
147,0.5231765739608802
148,0.38434642420537896
149,0.6840880959657701
150,0.5409866289731051
151,0.7160268948655256
152,0.7283762988997554
153,0.5391047524449877
154,0.488046913202934
155,0.4408477231051344
156,0.535015586797066
157,0.24014433068459656
158,0.709812347188264
159,0.4084375764058679
160,0.7395120721271393
161,0.6315903881418092
162,0.5867850702933984
163,0.36792007946210264
164,0.30890029034229827
165,0.7102793398533007
166,0.7083896699266502
167,0.7312976008557456
168,0.05522448044009779
169,0.7068818001222493
170,0.37997379278728605
171,0.3842459504889975
172,0.7314122096577016
173,0.1200434749388753
174,0.15162851466992663
175,0.7333889822738385
176,0.6449588936430317
177,0.29430417176039114
178,0.5865337713936429
179,0.4829863233496332
180,0.055622555012224933
181,0.7066170537897309
182,0.7073247249388752
183,0.721450259779951
184,0.06907655867970659
185,0.6957143948655257
186,0.36610475244498775
187,0.47556463936430315
188,0.438226466992665
189,0.750299128973105
190,0.7371850550122249
191,0.7481762683374082
192,0.17661170537897308
193,0.712445369804401
194,0.7132557304400977
195,0.7179422371638141
196,0.4582704003667481
197,0.30934757029339854
198,0.4806319529339853
199,0.7142743734718825
200,0.5988728606356968
201,0.20543856968215157
202,0.5756892573349633
203,0.40613286980440094
204,0.207210956601467
205,0.43093291564792174
206,0.5179601161369193
207,0.7303294621026895
208,0.15265319376528116
209,0.7290603606356968
210,0.7317581754278728
211,0.7261860482885084
212,0.7369594284841076
213,0.44856311124694376
214,0.6747293704156478
215,0.7237039272616136
216,0.043359489608801954
217,0.664007564180929
218,0.17137270782396086
219,0.38437064486552563
220,0.7367983649144253
221,0.3691336338630806
222,0.6369962561124695
223,0.18384856356968213
224,0.7398639975550121
225,0.7247799511002444
226,0.5667892726161369
227,0.7302477078239609
228,0.7359902964547677
229,0.22518199877750608
230,0.7093189944987774
231,0.05430944376528117
232,0.16201382946210266
233,0.7289799816625916
234,0.7307856051344742
235,0.7321941473105135
236,0.03717435819070904
237,0.5725829003667481
238,0.47775970354523223
239,0.5994348257946209
240,0.04192176039119804
241,0.32262897310513444
242,0.1926033771393643
243,0.7328319070904644
244,0.18411361552567237
245,0.701171760391198
246,0.38852269254278726
247,0.3953529951100244
248,0.3976034535452322
249,0.3815551650366748
250,0.36545790036674813
251,0.09701734413202932
252,0.7296139975550122
253,0.17185352995110023
254,0.7194214547677261
255,0.4535996332518337
256,0.7183134932762835
257,0.707783465770171
258,0.4504834963325183
259,0.6642495415647921
260,0.38782510696821515
261,0.5242477078239608
262,0.33094307762836184
263,0.32792680317848405
264,0.20618444376528114
265,0.3535683832518337
266,0.09318856968215158
267,0.4946761155256723
268,0.33122348716381417
269,0.7103691931540341
270,0.5489075488997555
271,0.3298361094132029
272,0.16932250916870414
273,0.4307972952322738
274,0.28238011919315403
275,0.18338225855745718
276,0.44337927872860633
277,0.7220034382640586
278,0.7003256418092908
279,0.2167988997555012
280,0.7024437652811735
281,0.73232266198044
282,0.6949300122249388
283,0.7252752139364302
284,0.7230756418092908
285,0.6988091381418092
286,0.7360553942542786
287,0.7260161980440097
288,0.2777809443765281
289,0.6881828392420537
290,0.6637857579462102
291,0.6915819834963325
292,0.7152364761613691
293,0.47635620415647917
294,0.3630009168704156
295,0.7117954614914425
296,0.2387275366748166
297,0.7165215464547676
298,0.7149695904645477
299,0.18917130195599022
300,0.7347329614914425
301,0.7072772768948654
302,0.6875369040342297
303,0.7215853453545231
304,0.7222816320293398
305,0.7141007029339853
306,0.7568405409535451
307,0.4695720507334963
308,0.7077336491442542
309,0.7133658312958435
310,0.31807923288508555
311,0.7605744193154034
312,0.5352370874083129
313,0.4806496026894865
314,0.5520866442542787
315,0.5785294926650366
316,0.26558106662591685
317,0.3821943001222493
318,0.7048040953545232
319,0.7417219590464548
320,0.7146687041564791
321,0.5947360941320292
322,0.23307411369193154
323,0.20597249388753056
324,0.5202829309290954
325,0.7183989150366747
326,0.7284126680929094
327,0.44504951100244494
328,0.48518474938875306
329,0.4268386308068459
330,0.7127249388753055
331,0.7241651130806845
332,0.3113421454767726
333,0.19959436124694374
334,0.7460090158924205
335,0.6983614761613691
336,0.7545298746943764
337,0.2090041259168704
338,0.7537046149144253
339,0.030511308068459655
340,0.4753328239608801
341,0.3861645018337408
342,0.517760391198044
343,0.21972318154034226
344,0.7332569529339853
345,0.7191670996332518
346,0.4085764822738386
347,0.6527166106356967
348,0.7176939180929095
349,0.7216755042787285
350,0.7431936888753056
351,0.6701869651589242
352,0.6919709657701711
353,0.10491129278728606
354,0.4889750152811736
355,0.5150922218826406
356,0.06410528728606357
357,0.7380979523227382
358,0.4063278575794621
359,0.35749663814180926
360,0.7131177414425428
361,0.4981220201711491
362,0.0030466075794621027
363,0.364968597188264
364,0.3984066320293398
365,0.7032538202933984
366,0.04340907701711491
367,0.10093734718826405
368,0.22441740525672368
369,0.3784595048899755
370,0.7318581143031784
371,0.46916908618581904
372,0.7105360635696821
373,0.7358271699266503
374,0.37262988997555013
375,0.4044867053789731
376,0.7271139211491442
377,0.722762912591687
378,0.6189440709046454
379,0.6942930929095354
380,0.31646966687041567
381,0.5427859871638141
382,0.7274860177261613
383,0.6273804248166259
384,0.7283186124694375
385,0.45912859107579457
386,0.7640186430317847
387,0.4646990372860635
388,0.42643872249388753
389,0.5651384474327629
390,0.6623456601466993
391,0.7008634627139363
392,0.7209161063569681
393,0.6948471118581906
394,0.7421748930317849
395,0.7360915342298288
396,0.4887610024449877
397,0.7050313264058679
398,0.17807121026894862
399,0.6719549969437653
400,0.3055205531784841
401,0.1939171760391198
402,0.7205977231051344
403,0.695643108190709
404,0.3721360788508557
405,0.3654454462102689
406,0.7269155715158924
407,0.23079064792176038
408,0.7014430012224938
409,0.5773142573349632
410,0.7277342603911979
411,0.6869980898533007
412,0.34927972188264056
413,0.6396706143031784
414,0.7320984871638141
415,0.2535238386308068
416,0.73056777200489
417,0.6909884627139364
418,0.20654309290953543
419,0.5781457059902201
420,0.10696844437652811
421,0.7421181998777505
422,0.715179400977995
423,0.24577429706601464
424,0.5706432610024449
425,0.45651375305623465
426,0.5746079614914426
427,0.681801803178484
428,0.7217712408312957
429,0.7359740984107578
430,0.07499786063569681
431,0.7411411216381417
432,0.5639108343520781
433,0.4989204614914425
434,0.45931456295843515
435,0.36315242970660144
436,0.39170102383863076
437,0.41565479828850854
438,0.3506180470660146
439,0.36421294315403424
440,0.21410941320293397
441,0.7567629889975549
442,0.7110585268948655
443,0.7383103606356968
444,0.7219508710268947
445,0.7308624694376528
446,0.17324541564792176
447,0.15696256112469434
448,0.37204003667481655
449,0.7107338783618582
450,0.7263012683374083
451,0.6824337561124694
452,0.5974493429095353
453,0.3491209504889975
454,0.32484015892420537
455,0.0794294009779951
456,0.5641060513447432
457,0.7165811430317848
458,0.6729744804400977
459,0.7226282854523226
460,0.2808783618581907
461,0.6175768643031785
462,0.7176598410757946
463,0.6116246943765281
464,0.7414873930317848
465,0.2958297677261613
466,0.27247165342298285
467,0.42141014669926646
468,0.373406097188264
469,0.739992130195599
470,0.7349336797066014
471,0.2772500764058679
472,0.47446393643031776
473,0.6853267878973105
474,0.7418271699266503
475,0.3635819070904645
476,0.7188717909535451
