label,protocol,m,mean_AUC_S1,sd_AUC_S1,sem_AUC_S1,mean_AUC_S2,sd_AUC_S2,sem_AUC_S2,mean_p_LCC_0_5,sd_p_LCC_0_5,mean_p_LCC_0_25,sd_p_LCC_0_25,mean_p_LCC_0_1,sd_p_LCC_0_1,mean_p_LCC_0_05,sd_p_LCC_0_05,mean_max_S2_over_N,sd_max_S2_over_N,mean_p_at_max_S2,sd_p_at_max_S2,n
EU Power Grid,adap_betweenness,,0.010398125017046482,0.0005643996724665614,5.6439967246656135e-05,0.004349427257223606,0.00024023210453562682,2.402321045356268e-05,0.006881094015224013,0.0008077653781584595,0.013361574849401309,0.0010890357541932158,0.018494043120160068,0.0010717476376757209,0.025915773955290024,0.0013952188798288846,0.3783422982885085,0.029908141662375817,0.0054431540342297835,0.0005554601980717174,100
