label,protocol,m,stochastic_id,AUC_S1,AUC_S2,p_LCC_0.5,p_LCC_0.25,p_LCC_0.1,p_LCC_0.05,max_S2_over_N,p_at_max_S2
EU Power Grid,adap_betweenness,,65,0.010616246542587703,0.004367561227907668,0.0064993214251130894,0.01284576933433361,0.016854393568941143,0.026462932722236727,0.3558679706601467,0.0059596577017114
EU Power Grid,adap_betweenness,,66,0.010250704477514576,0.004326875453484687,0.006908687176746743,0.013469990994883543,0.017973058505587787,0.026849279400544473,0.3563875305623472,0.0049663814180929
EU Power Grid,adap_betweenness,,67,0.010153016119302947,0.004627393135932182,0.007107045408716184,0.013455783150362423,0.01791413783759704,0.02641275526016734,0.3562423594132029,0.0049663814180929
EU Power Grid,adap_betweenness,,68,0.010592234270572352,0.00386648339610819,0.006922809049389581,0.013311810540768052,0.018428315702809166,0.02365000721671348,0.3679324572127139,0.0059596577017114
EU Power Grid,adap_betweenness,,69,0.010365734188935778,0.004577903873665395,0.006590163375972146,0.014076677375663902,0.01955207614059616,0.027003849921418105,0.3575488997555012,0.0049663814180929
EU Power Grid,adap_betweenness,,70,0.012195470834348262,0.005051933747986167,0.006942655797314299,0.016761308068459574,0.021383620744018592,0.028473505228025154,0.4168322127139364,0.00695293398533
EU Power Grid,adap_betweenness,,71,0.010087285939807069,0.004464088436429552,0.0071057889892647925,0.013219492278107437,0.01619156514963034,0.0260978134029784,0.3586338630806845,0.0049663814180929
EU Power Grid,adap_betweenness,,72,0.01173693054510442,0.0041125636489835905,0.00918279320968222,0.013680775984350933,0.018555775046731764,0.02561613819807466,0.353476466992665,0.00695293398533
EU Power Grid,adap_betweenness,,73,0.009631432232198311,0.004258124766952743,0.0063504605429558205,0.01080003048593301,0.018283788152327268,0.025717366734438907,0.3696286674816625,0.0049663814180929
EU Power Grid,adap_betweenness,,74,0.00968715982809234,0.004273242480560378,0.00708746692374433,0.012307208746422067,0.016965502703388737,0.02507722633366694,0.3570522616136919,0.0049663814180929
